Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
6,0,1,3,"Apr 16, 2018",48,"Apr  3, 2019",34.2 KB,52,5,5,https://github.com/teamairship/react-native-android-fullscreen-webview-video,react-native-android-fullscreen-webview-video,https://www.npmjs.com/package/react-native-android-fullscreen-webview-video,https://github.com/teamairship/react-native-android-fullscreen-webview-video
2,0,0,0,"Jun  8, 2018",20,"Jun  8, 2018",132 KB,52,2,6,https://github.com/mskec/react-native-mp-android-chart,fego-mp-android-chart,https://www.npmjs.com/package/fego-mp-android-chart,https://github.com/mskec/react-native-mp-android-chart
6,1,0,0,"Feb 14, 2020",48,"Feb 14, 2020",34.2 KB,52,2,5,https://github.com/teamairship/react-native-android-fullscreen-webview-video,rn-android-fullscreen-webview-video,https://www.npmjs.com/package/rn-android-fullscreen-webview-video,https://github.com/teamairship/react-native-android-fullscreen-webview-video
4,0,0,10,"Jul 16, 2015",8,"Dec 13, 2015",92.8 KB,51,5,3,https://github.com/silentcloud/react-native-clipboard,react-native-clipboard,https://www.npmjs.com/package/react-native-clipboard,https://github.com/silentcloud/react-native-clipboard
4,1,0,1,"Sep 14, 2018",22,"Aug 23, 2019",7.6 MB,51,8,0,https://github.com/lvlrSajjad/react-native-blur-overlay,react-native-blur-overlay,https://www.npmjs.com/package/react-native-blur-overlay,https://github.com/lvlrSajjad/react-native-blur-overlay
5,0,0,4,"Nov 28, 2016",29,"Mar 14, 2019",116 KB,51,5,3,https://github.com/SimenCodes/react-native-imei,react-native-imei,https://www.npmjs.com/package/react-native-imei,https://github.com/SimenCodes/react-native-imei
4,0,0,0,"Aug 31, 2018",22,"Sep 13, 2018",7.6 MB,51,11,0,https://github.com/lvlrSajjad/sajjad-blur-overlay,sajjad-blur-overlay,https://www.npmjs.com/package/sajjad-blur-overlay,https://github.com/lvlrSajjad/sajjad-blur-overlay
7,0,0,4,"Sep 21, 2015",12,"Nov 23, 2017",49.8 KB,51,14,7,https://github.com/realtime-framework/RCTRealtimeMessagingAndroid,react-native-realtimemessaging-android,https://www.npmjs.com/package/react-native-realtimemessaging-android,https://github.com/realtime-framework/RCTRealtimeMessagingAndroid
4,0,1,4,"Oct 10, 2016",42,"Oct  2, 2018",81.1 KB,51,13,2,https://github.com/madsleejensen/react-native-image-capinsets,react-native-image-capinsets,https://www.npmjs.com/package/react-native-image-capinsets,https://github.com/madsleejensen/react-native-image-capinsets
5,0,0,0,"Jan 28, 2020",29,"Jan 28, 2020",116 KB,51,8,3,https://github.com/SimenCodes/react-native-imei,react-native-app-permission-status,https://www.npmjs.com/package/react-native-app-permission-status,https://github.com/SimenCodes/react-native-imei
2,0,0,3,"Jul 16, 2018",10,"Feb 19, 2020",198 KB,51,21,6,https://github.com/kirikzyusko1996/react-native-wifi-p2p,react-native-wifi-p2p,https://www.npmjs.com/package/react-native-wifi-p2p,https://github.com/kirikzyusko1996/react-native-wifi-p2p
4,0,0,0,"Nov  8, 2019",42,"Nov  8, 2019",81.1 KB,51,1,2,https://github.com/madsleejensen/react-native-image-capinsets,@miot-plugin/react-native-image-capinsets,https://www.npmjs.com/package/@miot-plugin/react-native-image-capinsets,https://github.com/madsleejensen/react-native-image-capinsets
3,0,0,1,"Jan 11, 2017",4,"Oct 23, 2018",4.33 MB,50,6,3,https://github.com/EngsShi/react-native-xlog,react-native-xlog,https://www.npmjs.com/package/react-native-xlog,https://github.com/EngsShi/react-native-xlog
1,0,0,0,about 1 month ago,10,about 1 month ago,1.34 MB,50,1,4,https://github.com/zsxsoft/cordova-plugin-x5-tbs,cordova-plugin-x5-tbs-gaubee,https://www.npmjs.com/package/cordova-plugin-x5-tbs-gaubee,https://github.com/zsxsoft/cordova-plugin-x5-tbs
1,0,0,0,"Apr 26, 2017",10,"Dec 23, 2019",1.34 MB,50,4,4,https://github.com/zsxsoft/cordova-plugin-x5-tbs,cordova-plugin-x5-tbs,https://www.npmjs.com/package/cordova-plugin-x5-tbs,https://github.com/zsxsoft/cordova-plugin-x5-tbs
3,0,0,0,"Jan  9, 2019",4,"Jan  9, 2019",4.33 MB,50,2,3,https://github.com/EngsShi/react-native-xlog,react-native-xlog-marer,https://www.npmjs.com/package/react-native-xlog-marer,https://github.com/EngsShi/react-native-xlog
4,0,0,2,"Jul  7, 2016",10,"Aug  4, 2017",470 KB,50,6,3,https://github.com/ianlin/react-native-firebase-crash-report,react-native-firebase-crash-report,https://www.npmjs.com/package/react-native-firebase-crash-report,https://github.com/ianlin/react-native-firebase-crash-report
1,0,0,0,"May 19, 2017",14,"May 23, 2017",296 KB,50,4,4,https://github.com/jeremyup/cordova-plugin-x5-webview,cordova-plugin-x5-webview,https://www.npmjs.com/package/cordova-plugin-x5-webview,https://github.com/jeremyup/cordova-plugin-x5-webview
10,1,0,2,"Jul 14, 2017",13,"Jul 14, 2017",59.6 MB,49,1,16,https://github.com/datathings/greycat,greycat-gencli,https://www.npmjs.com/package/greycat-gencli,https://github.com/datathings/greycat
2,3,0,0,"Oct 13, 2016",12,"May  5, 2017",2.98 MB,49,6,4,https://github.com/gappleto97/p2p-project,js2p,https://www.npmjs.com/package/js2p,https://github.com/gappleto97/p2p-project
8,0,0,0,"Mar  7, 2018",61,"Aug 23, 2019",17.6 KB,49,6,9,https://github.com/brandingbrand/react-native-zendesk-chat,@brandingbrand/react-native-zendesk-chat,https://github.com/taskrabbit/react-native-zendesk-chat,https://github.com/brandingbrand/react-native-zendesk-chat
8,0,0,0,"Feb  3, 2016",61,"Oct 11, 2017",17.6 KB,49,6,9,https://github.com/taskrabbit/react-native-zendesk-chat.git,react-native-zendesk-chat,https://github.com/taskrabbit/react-native-zendesk-chat,https://github.com/taskrabbit/react-native-zendesk-chat.git
10,1,2,3,"Feb  9, 2017",13,"Jul 24, 2017",59.6 MB,49,16,16,https://github.com/datathings/greycat,greycat,https://www.npmjs.com/package/greycat,https://github.com/datathings/greycat
5,0,0,5,"Feb 18, 2018",18,"Aug 27, 2019",1.51 MB,49,24,3,https://github.com/iyegoroff/react-native-text-gradient,react-native-text-gradient,https://www.npmjs.com/package/react-native-text-gradient,https://github.com/iyegoroff/react-native-text-gradient
16,0,0,0,"Jul 31, 2018",66,"Aug  7, 2018",22.6 MB,49,3,24,https://github.com/JoschkaSchulz/cordova-plugin-image-resizer,cordova-plugin-simple-image-resizer-asb,https://www.npmjs.com/package/cordova-plugin-simple-image-resizer-asb,https://github.com/JoschkaSchulz/cordova-plugin-image-resizer
2,2,0,0,"Oct 13, 2016",27,"Oct 26, 2016",39.2 MB,49,2,15,https://github.com/gaiandb/gaiandb,node-red-node-gaiandb,https://www.npmjs.com/package/node-red-node-gaiandb,https://github.com/gaiandb/gaiandb
1,0,0,1,"Oct  2, 2018",6,about 2 months ago,3.29 MB,49,6,2,https://github.com/prscX/react-native-voice-recorder.git,react-native-voice-recorder,https://github.com/prscX/react-native-voice-recorder,https://github.com/prscX/react-native-voice-recorder.git
10,2,0,1,"Feb 10, 2017",13,"Jul 24, 2017",59.6 MB,49,15,16,https://github.com/datathings/greycat,greycat-ml,https://www.npmjs.com/package/greycat-ml,https://github.com/datathings/greycat
10,1,0,0,"Jun 29, 2017",13,"Jun 29, 2017",59.6 MB,49,1,16,https://github.com/datathings/greycat,greycat-sec-websocket,https://www.npmjs.com/package/greycat-sec-websocket,https://github.com/datathings/greycat
2,0,0,13,"Sep 24, 2015",5,"Dec  6, 2015",86.9 KB,49,4,3,https://github.com/ivanph/react-native-webintent,react-native-webintent,https://www.npmjs.com/package/react-native-webintent,https://github.com/ivanph/react-native-webintent
10,2,1,1,"Feb 10, 2017",13,"Jul 24, 2017",59.6 MB,49,15,16,https://github.com/datathings/greycat,greycat-websocket,https://www.npmjs.com/package/greycat-websocket,https://github.com/datathings/greycat
16,0,0,0,"Jun 21, 2018",66,"Jun 21, 2018",22.6 MB,49,1,24,https://github.com/JoschkaSchulz/cordova-plugin-image-resizer,cordova-plugin-simple-image-resizer,https://www.npmjs.com/package/cordova-plugin-simple-image-resizer,https://github.com/JoschkaSchulz/cordova-plugin-image-resizer
2,2,0,0,"Oct  8, 2019",27,"Oct  8, 2019",39.2 MB,49,1,15,https://github.com/gaiandb/gaiandb,red-node-incorta,https://www.npmjs.com/package/red-node-incorta,https://github.com/gaiandb/gaiandb
3,0,1,0,"Mar 11, 2019",14,"Mar 13, 2019",257 KB,48,7,2,https://github.com/talut/react-native-picker-module,react-native-picker-module-typescript,https://www.npmjs.com/package/react-native-picker-module-typescript,https://github.com/talut/react-native-picker-module
0,0,0,1,"Sep 20, 2016",16,"Sep 20, 2016",206 KB,48,1,5,https://github.com/offbye/cordova-plugin-x5engine-webview,cordova-plugin-x5engine-webview,https://www.npmjs.com/package/cordova-plugin-x5engine-webview,https://github.com/offbye/cordova-plugin-x5engine-webview
3,0,0,0,"Jul  4, 2019",14,"Jul 15, 2019",257 KB,48,3,2,https://github.com/talut/react-native-picker-module,@nois/react-native-picker-module,https://www.npmjs.com/package/@nois/react-native-picker-module,https://github.com/talut/react-native-picker-module
5,0,1,11,"Jan 21, 2016",30,"May 23, 2016",10.6 MB,48,6,5,https://github.com/cnjon/react-native-datetime,react-native-datetime,https://www.npmjs.com/package/react-native-datetime,https://github.com/cnjon/react-native-datetime
10,0,0,1,"Oct 24, 2019",22,4 days ago,809 KB,48,24,4,https://github.com/JuanSeBestia/react-native-wifi-reborn,react-native-wifi-reborn,https://www.npmjs.com/package/react-native-wifi-reborn,https://github.com/JuanSeBestia/react-native-wifi-reborn
2,0,0,0,"Nov  7, 2016",33,"Nov  7, 2016",247 KB,48,1,7,https://github.com/vliesaputra/DeviceInformationPlugin,cordova-device-information-plugin,https://www.npmjs.com/package/cordova-device-information-plugin,https://github.com/vliesaputra/DeviceInformationPlugin
5,0,0,0,"Jul  1, 2019",30,"Jul  1, 2019",10.6 MB,48,1,5,https://github.com/cnjon/react-native-datetime,react-native-datetime-joyrry,https://www.npmjs.com/package/react-native-datetime-joyrry,https://github.com/cnjon/react-native-datetime
6,0,0,0,"Nov  1, 2016",30,"Sep 26, 2017",81.1 KB,48,9,3,https://github.com/XebiaStudio/react-native-activity-recognition,react-native-activity-recognition,https://www.npmjs.com/package/react-native-activity-recognition,https://github.com/XebiaStudio/react-native-activity-recognition
3,0,1,5,"Jan 24, 2019",14,about 2 months ago,257 KB,48,16,2,https://github.com/talut/react-native-picker-module,react-native-picker-module,https://www.npmjs.com/package/react-native-picker-module,https://github.com/talut/react-native-picker-module
2,0,2,97,"Nov 17, 2016",18,21 days ago,1.02 MB,47,20,3,https://github.com/sebastianbaar/cordova-plugin-nativegeocoder,cordova-plugin-nativegeocoder,https://www.npmjs.com/package/cordova-plugin-nativegeocoder,https://github.com/sebastianbaar/cordova-plugin-nativegeocoder
4,0,0,0,"Apr  3, 2017",34,"Oct 12, 2017",35.2 KB,47,3,7,https://github.com/nchutchind/cordova-plugin-app-launcher,cordova-plugin-app-launcher,https://www.npmjs.com/package/cordova-plugin-app-launcher,https://github.com/nchutchind/cordova-plugin-app-launcher
7,0,0,9,"Nov 19, 2015",14,"Feb  5, 2019",226 KB,47,8,3,https://github.com/luggit/react-native-android-snackbar,react-native-android-snackbar,https://www.npmjs.com/package/react-native-android-snackbar,https://github.com/luggit/react-native-android-snackbar
11,0,1,0,"Dec  8, 2013",24,"Feb 11, 2019",44.8 MB,48,7,12,https://github.com/treelogic-swe/aws-mock,aws-mock,https://www.npmjs.com/package/aws-mock,https://github.com/treelogic-swe/aws-mock
17,0,0,0,"Dec  4, 2018",39,"Dec  4, 2018",1.5 MB,47,4,82,https://github.com/urbanairship/react-native-module,urbanairship-react-native-jj,https://www.npmjs.com/package/urbanairship-react-native-jj,https://github.com/urbanairship/react-native-module
58,1,0,2,"May 31, 2018",48,19 days ago,242 MB,47,166,20,https://www.atlasmap.io/,@atlasmap/atlasmap-data-mapper,https://www.npmjs.com/package/@atlasmap/atlasmap-data-mapper,https://github.com/atlasmap/atlasmap
17,0,0,4,"May 17, 2017",39,28 days ago,1.5 MB,47,46,82,https://github.com/urbanairship/react-native-module,urbanairship-react-native,https://www.npmjs.com/package/urbanairship-react-native,https://github.com/urbanairship/react-native-module
2,0,1,5,"Oct  7, 2015",19,"Oct  7, 2015",143 KB,48,3,7,https://github.com/mohamed-salah/phonegap-backbutton-plugin,cordova-plugin-backbutton,https://www.npmjs.com/package/cordova-plugin-backbutton,https://github.com/mohamed-salah/phonegap-backbutton-plugin
2,0,0,0,"Sep  2, 2019",19,"Sep  2, 2019",143 KB,48,1,7,https://github.com/mohamed-salah/phonegap-backbutton-plugin,fitatu-cordova-plugin-backbutton,https://www.npmjs.com/package/fitatu-cordova-plugin-backbutton,https://github.com/mohamed-salah/phonegap-backbutton-plugin
1,0,0,0,"Sep 11, 2017",28,"Aug  8, 2019",56.6 KB,46,3,4,https://github.com/MrToph/react-native-android-library-boilerplate,react-native-android-library-boilerplate,https://www.npmjs.com/package/react-native-android-library-boilerplate,https://github.com/MrToph/react-native-android-library-boilerplate
6,3,0,4,"Oct 16, 2017",29,25 days ago,249 MB,52,22,6,https://github.com/iamport/iamport-react-native,iamport-react-native,https://www.npmjs.com/package/iamport-react-native,https://github.com/iamport/iamport-react-native
8,0,0,0,"Apr 20, 2018",18,"Apr 21, 2018",6.38 MB,47,2,8,https://github.com/dmikey/syr,@syr/core,https://www.npmjs.com/package/@syr/core,https://github.com/dmikey/syr
3,0,1,3,"Dec 25, 2015",53,"Dec 25, 2015",2.27 MB,46,1,5,https://github.com/napolitano/cordova-plugin-intent,cordova-plugin-intent,https://www.npmjs.com/package/cordova-plugin-intent,https://github.com/napolitano/cordova-plugin-intent
38,0,0,0,"Sep  4, 2019",127,"Sep  4, 2019",73 MB,46,1,29,https://github.com/appcelerator-modules/ti.map,@titanium/ti.map,https://www.npmjs.com/package/@titanium/ti.map,https://github.com/appcelerator-modules/ti.map
14,3,0,1,"Dec  4, 2017",23,18 days ago,2.32 MB,46,21,17,https://github.com/rollbar/rollbar-react-native,rollbar-react-native,https://www.npmjs.com/package/rollbar-react-native,https://github.com/rollbar/rollbar-react-native
18,2,35,163,"Nov 19, 2015",67,"May 13, 2019",54.7 KB,47,16,3,https://github.com/mvayngrib/react-native-randombytes,react-native-randombytes,https://www.npmjs.com/package/react-native-randombytes,https://github.com/mvayngrib/react-native-randombytes
1,0,0,0,"Jan 29, 2019",28,"Jan 29, 2019",56.6 KB,46,1,4,https://github.com/MrToph/react-native-android-library-boilerplate,rn-keyevent,https://www.npmjs.com/package/rn-keyevent,https://github.com/MrToph/react-native-android-library-boilerplate
11,0,2,23,"Apr 18, 2017",58,"Nov 23, 2019",113 KB,46,38,6,https://github.com/darryncampbell/darryncampbell-cordova-plugin-intent,com-darryncampbell-cordova-plugin-intent,https://www.npmjs.com/package/com-darryncampbell-cordova-plugin-intent,https://github.com/darryncampbell/darryncampbell-cordova-plugin-intent
18,2,0,0,"Jul 19, 2018",67,"Jul 19, 2018",54.7 KB,47,1,3,https://github.com/mvayngrib/react-native-randombytes,react-native-fhjr-randombytes,https://www.npmjs.com/package/react-native-fhjr-randombytes,https://github.com/mvayngrib/react-native-randombytes
6,1,0,3,"Apr 10, 2018",5,"Sep 25, 2019",102 MB,46,25,11,https://github.com/perrystreetsoftware/react-native-rtmpview,react-native-rtmpview,https://www.npmjs.com/package/react-native-rtmpview,https://github.com/perrystreetsoftware/react-native-rtmpview
14,3,0,0,"Oct 11, 2017",23,"Oct 11, 2017",2.32 MB,46,1,17,https://github.com/rollbar/rollbar-react-native,psq-react-native,https://www.npmjs.com/package/psq-react-native,https://github.com/rollbar/rollbar-react-native
38,0,0,0,"Oct 16, 2019",127,"Feb  7, 2020",73 MB,46,3,29,https://github.com/appcelerator-modules/ti.map,@titanium-sdk/ti.map,https://www.npmjs.com/package/@titanium-sdk/ti.map,https://github.com/appcelerator-modules/ti.map
6,0,1,18,"Oct  9, 2015",19,"Jan 24, 2016",36.1 KB,45,3,5,https://github.com/nucleartux/react-native-date,react-native-date,https://www.npmjs.com/package/react-native-date,https://github.com/nucleartux/react-native-date
23,0,2,49,"Apr 25, 2015",28,"Feb 16, 2018",536 KB,45,44,5,https://github.com/hypery2k/cordova-email-plugin,cordova-plugin-email,https://www.npmjs.com/package/cordova-plugin-email,https://github.com/hypery2k/cordova-email-plugin
6,0,0,0,"Jan 29, 2020",14,4 days ago,956 KB,45,5,3,https://github.com/react-native-community/clipboard,@react-native-community/clipboard,https://www.npmjs.com/package/@react-native-community/clipboard,https://github.com/react-native-community/clipboard
2,0,0,0,"Nov 16, 2016",26,"May  2, 2017",9.51 MB,44,5,9,https://gitlab.com/sebdeckers/until-after,until-after,/languages/Java,https://www.npmjs.com/package/until-after
1,0,0,0,"Feb 16, 2017",7,"Feb 21, 2017",76.2 KB,44,6,5,https://github.com/asciiman/react-native-native-listview,react-native-native-listview,https://www.npmjs.com/package/react-native-native-listview,https://github.com/asciiman/react-native-native-listview
3,0,0,0,"May 28, 2019",12,23 days ago,597 KB,44,12,7,https://github.com/srfaytkn/react-native-youtube-sdk,react-native-youtube-sdk,https://www.npmjs.com/package/react-native-youtube-sdk,https://github.com/srfaytkn/react-native-youtube-sdk
5,0,1,0,"Nov 19, 2015",50,"Nov 19, 2015",20.5 KB,44,1,10,https://github.com/selahssea/Cordova-open-native-settings,nativesettingsopener,https://www.npmjs.com/package/nativesettingsopener,https://github.com/selahssea/Cordova-open-native-settings
5,1,0,0,"Jan  2, 2018",23,"Aug  2, 2019",9.73 MB,44,18,8,https://github.com/andreluisjunqueira/react-native-documentscanner-android,react-native-documentscanner-android,https://www.npmjs.com/package/react-native-documentscanner-android,https://github.com/andreluisjunqueira/react-native-documentscanner-android
5,0,0,0,"Nov  3, 2017",36,"Apr  3, 2019",851 KB,43,7,14,https://github.com/xmartlabs/react-native-line,react-native-line-sdk,https://www.npmjs.com/package/react-native-line-sdk,https://github.com/xmartlabs/react-native-line
58,0,0,3,"Oct 16, 2017",48,"May 31, 2018",242 MB,47,212,20,https://docs.atlasmap.io/,@atlasmap/atlasmap.data.mapper,https://www.npmjs.com/package/@atlasmap/atlasmap.data.mapper,https://github.com/atlasmap/atlasmap
3,1,1,4,"Jun 27, 2017",21,"Sep 29, 2019",21.5 KB,43,19,3,https://github.com/Clip-sub/react-native-shake,react-native-shake,https://www.npmjs.com/package/react-native-shake,https://github.com/Clip-sub/react-native-shake
3,1,0,0,"Jan 24, 2019",4,"Jan 24, 2019",949 KB,43,2,7,https://tool.smartdec.ru/,@smartdec/smartcheck,https://www.npmjs.com/package/@smartdec/smartcheck,https://github.com/smartdec/smartcheck
4,0,1,3,"Apr 21, 2018",45,"Oct 25, 2019",344 KB,44,7,7,https://github.com/goodatlas/react-native-audio-record,react-native-audio-record,https://www.npmjs.com/package/react-native-audio-record,https://github.com/goodatlas/react-native-audio-record
5,0,0,0,"Jan 14, 2020",36,"Jan 14, 2020",851 KB,43,1,14,https://github.com/xmartlabs/react-native-line,react-native-line-private,https://www.npmjs.com/package/react-native-line-private,https://github.com/xmartlabs/react-native-line
4,0,0,1,"Mar 30, 2019",7,about 1 month ago,12.8 MB,43,23,27,https://www.rongcloud.cn,rongcloud-react-native-imlib,https://www.npmjs.com/package/rongcloud-react-native-imlib,https://github.com/rongcloud/rongcloud-react-native-imlib
2,0,1,2,"Jan 30, 2018",10,17 days ago,109 KB,43,17,2,https://github.com/zaguini/react-native-pure-jwt,react-native-pure-jwt,https://github.com/zaguiini/react-native-pure-jwt,https://github.com/zaguini/react-native-pure-jwt
6,0,0,1,"Jul 13, 2018",11,"Jun  1, 2019",191 KB,43,18,2,https://github.com/eddieowens/react-native-boundary,react-native-boundary,https://www.npmjs.com/package/react-native-boundary,https://github.com/eddieowens/react-native-boundary
4,0,0,0,"Jul  5, 2019",45,"Jul  5, 2019",344 KB,44,1,7,https://github.com/goodatlas/react-native-audio-record,react-native-gizwits-audio-record,https://www.npmjs.com/package/react-native-gizwits-audio-record,https://github.com/goodatlas/react-native-audio-record
1,0,0,13,"Oct 27, 2016",14,"Nov 13, 2016",146 KB,42,10,3,https://github.com/benwixen/react-native-filesystem,react-native-filesystem,https://www.npmjs.com/package/react-native-filesystem,https://github.com/benwixen/react-native-filesystem
3,0,0,4,"Jan 14, 2018",32,"May 17, 2019",627 KB,42,18,4,https://github.com/tadasr/react-native-iot-wifi,react-native-iot-wifi,https://www.npmjs.com/package/react-native-iot-wifi,https://github.com/tadasr/react-native-iot-wifi
4,0,1,68,"Nov  5, 2015",12,"Oct  9, 2017",17.6 KB,41,10,1,https://github.com/lucasferreira/react-native-simpledialog-android,react-native-simpledialog-android,https://www.npmjs.com/package/react-native-simpledialog-android,https://github.com/lucasferreira/react-native-simpledialog-android
2,0,0,1,"Mar  3, 2017",24,"Apr  3, 2017",18.6 KB,41,12,2,https://github.com/williamtran29/react-native-ibeacon-simulator#readme,react-native-ibeacon-simulator,git+https://github.com/williamtran29/react-native-ibeacon-simulator.git,https://github.com/williamtran29/react-native-ibeacon-simulator#readme
20,8,6,33,"Oct  8, 2014",60,"Aug 22, 2018",2.65 MB,41,48,27,https://github.com/appium/appium-android-bootstrap,appium-android-bootstrap,https://www.npmjs.com/package/appium-android-bootstrap,https://github.com/appium/appium-android-bootstrap
2,0,0,0,13 days ago,24,11 days ago,18.6 KB,41,5,2,https://github.com/williamtran29/react-native-ibeacon-simulator,rangel-react-native-ibeacon-simulator,https://www.npmjs.com/package/rangel-react-native-ibeacon-simulator,https://github.com/williamtran29/react-native-ibeacon-simulator
2,0,0,3,"Jan 19, 2017",18,"Jun 12, 2018",246 KB,43,10,8,https://github.com/cinder92/react-native-get-music-files,react-native-get-music-files,https://www.npmjs.com/package/react-native-get-music-files,https://github.com/cinder92/react-native-get-music-files
4,0,0,1,"Jan 20, 2018",8,"Oct 30, 2018",18.8 MB,42,20,93,https://github.com/BonnierNews/react-native-3d-model-view,react-native-3d-model-view,https://www.npmjs.com/package/react-native-3d-model-view,https://github.com/BonnierNews/react-native-3d-model-view
2,0,0,3,"Jul  3, 2015",12,"Sep 10, 2015",22.5 KB,40,6,4,https://github.com/Iragne/react-native-app-info,react-native-app-info,https://www.npmjs.com/package/react-native-app-info,https://github.com/Iragne/react-native-app-info
3,0,1,2,"Apr 25, 2015",25,"Jul 27, 2017",32.2 KB,40,6,6,https://github.com/hypery2k/cordova-certificate-plugin,cordova-plugin-certificates,https://www.npmjs.com/package/cordova-plugin-certificates,https://github.com/hypery2k/cordova-certificate-plugin
3,0,0,1,"Jan 12, 2017",6,"Jul 16, 2018",56.6 KB,40,4,4,https://github.com/rusfearuth/react-native-9patch-image,react-native-9patch-image,https://www.npmjs.com/package/react-native-9patch-image,https://github.com/rusfearuth/react-native-9patch-image
1,0,0,0,"Jun 20, 2017",8,"Jun 20, 2017",8.46 MB,40,6,3,https://github.com/sonnylazuardi/react-native-image-intent,react-native-image-intent,https://www.npmjs.com/package/react-native-image-intent,https://github.com/sonnylazuardi/react-native-image-intent
2,0,1,2,"Jul 12, 2015",24,"Aug  5, 2015",312 KB,40,3,8,https://github.com/gonzaloaune/GCMPushPlugin,cordova-plugin-gcmpushplugin,https://www.npmjs.com/package/cordova-plugin-gcmpushplugin,https://github.com/gonzaloaune/GCMPushPlugin
2,0,0,0,"Jan  9, 2018",24,"Jan  9, 2018",312 KB,40,4,8,https://github.com/gonzaloaune/GCMPushPlugin,cordova-plugin-gcmpushplugin-v2,https://www.npmjs.com/package/cordova-plugin-gcmpushplugin-v2,https://github.com/gonzaloaune/GCMPushPlugin
3,0,0,0,"Aug  6, 2016",25,"Aug  6, 2016",32.2 KB,40,1,6,https://github.com/hypery2k/cordova-certificate-plugin,cordova-plugin-certificates2,https://www.npmjs.com/package/cordova-plugin-certificates2,https://github.com/hypery2k/cordova-certificate-plugin
7,4,0,0,"Feb  4, 2019",12,"Feb  4, 2019",6.52 MB,40,1,7,https://github.com/KyokoBot/Kyoko,kyoko,https://www.npmjs.com/package/kyoko,https://github.com/KyokoBot/Kyoko
2,0,0,0,"Jul 12, 2015",24,"Jul 12, 2015",312 KB,40,1,8,https://github.com/gonzaloaune/GCMPushPlugin#readme,gcm-push-plugin,https://github.com/gonzaloaune/GCMPushPlugin,https://github.com/gonzaloaune/GCMPushPlugin#readme
3,0,0,10,"Nov 30, 2015",11,"Oct 17, 2016",17.6 KB,40,6,3,https://github.com/chymtt/ReactNativeCalendarAndroid,react-native-calendar-android,https://www.npmjs.com/package/react-native-calendar-android,https://github.com/chymtt/ReactNativeCalendarAndroid
7,1,0,0,"Apr 18, 2019",33,"Apr 22, 2019",10.5 MB,39,2,3,https://github.com/wraptime/react-native-get-real-path,rn-get-real-path,https://www.npmjs.com/package/rn-get-real-path,https://github.com/wraptime/react-native-get-real-path
7,1,1,8,"Mar 28, 2017",33,"Mar 28, 2017",10.5 MB,39,1,3,https://github.com/wraptime/react-native-get-real-path,react-native-get-real-path,https://www.npmjs.com/package/react-native-get-real-path,https://github.com/wraptime/react-native-get-real-path
14,15,1,1,"Apr 20, 2016",7,"Apr 13, 2017",124 MB,39,10,15,https://github.com/NumberFour/n4js,eu.numberfour.mangelhaft.runner.node,https://www.npmjs.com/package/eu.numberfour.mangelhaft.runner.node,https://github.com/NumberFour/n4js
6,0,0,0,"Sep 16, 2015",22,"Feb  4, 2020",243 KB,39,20,4,https://github.com/oojr/react-native-battery,react-native-battery,https://www.npmjs.com/package/react-native-battery,https://github.com/oojr/react-native-battery
1,0,6,6,"Nov 27, 2015",17,"Feb  6, 2018",263 KB,39,13,2,https://github.com/shexiaoheng/react-native-wheel,react-native-wheel,https://www.npmjs.com/package/react-native-wheel,https://github.com/shexiaoheng/react-native-wheel
7,0,0,0,"Sep 19, 2019",11,"Sep 19, 2019",6.6 MB,39,1,1,https://github.com/WhatAKitty/react-native-bottom-sheet,radweb-react-native-bottom-sheet,https://www.npmjs.com/package/radweb-react-native-bottom-sheet,https://github.com/WhatAKitty/react-native-bottom-sheet
14,2,1,0,"Apr 20, 2016",7,"Apr 13, 2017",124 MB,39,6,15,https://github.com/NumberFour/n4js,eu.numberfour.mangelhaft.reporter.console,https://www.npmjs.com/package/eu.numberfour.mangelhaft.reporter.console,https://github.com/NumberFour/n4js
14,0,2,0,"Feb  8, 2016",7,"Mar 18, 2016",124 MB,39,2,15,https://github.com/NumberFour/n4js,node-n4js,https://www.npmjs.com/package/node-n4js,https://github.com/NumberFour/n4js
14,0,3,0,"Feb  8, 2016",7,"Mar 18, 2016",124 MB,39,2,15,https://github.com/NumberFour/n4js,n4js,https://www.npmjs.com/package/n4js,https://github.com/NumberFour/n4js
11,4,0,1,"Apr 18, 2017",6,"Apr 19, 2017",368 MB,39,3,14,https://github.com/CenturyLinkCloud/mdw,hub-ui,https://www.npmjs.com/package/hub-ui,https://github.com/CenturyLinkCloud/mdw
1,0,0,0,"Feb 13, 2018",17,"Feb 13, 2018",263 KB,39,1,2,https://github.com/shexiaoheng/react-native-wheel,caos-react-native-wheel,https://www.npmjs.com/package/caos-react-native-wheel,https://github.com/shexiaoheng/react-native-wheel
14,4,2,1,"Mar 10, 2016",7,"Apr 13, 2017",124 MB,39,6,15,https://github.com/NumberFour/n4js,eu.numberfour.mangelhaft.runner.ide,https://www.npmjs.com/package/eu.numberfour.mangelhaft.runner.ide,https://github.com/NumberFour/n4js
7,0,0,10,"Apr  7, 2016",11,"Feb  8, 2018",6.6 MB,39,6,1,https://github.com/WhatAKitty/react-native-bottom-sheet,react-native-bottom-sheet,https://www.npmjs.com/package/react-native-bottom-sheet,https://github.com/WhatAKitty/react-native-bottom-sheet
