Contributors,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
0,0,"Sep 26, 2018",0,"Sep 26, 2018",53.7 KB,0,1,0,https://github.com/VerrencyOpenSource/logback-riemann-appender,verrency/logback-riemann-appender,https://clojars.org/verrency/logback-riemann-appender/versions/0.3.1,https://github.com/VerrencyOpenSource/logback-riemann-appender
2,1,"Oct  5, 2015",0,"Oct  5, 2015",127 KB,0,1,1,https://github.com/ftomassetti/gif-clj,animated-gif-clj,https://clojars.org/animated-gif-clj/versions/0.1.0-SNAPSHOT,https://github.com/ftomassetti/gif-clj
1,0,"Oct  5, 2015",0,"Oct  5, 2015",46.9 KB,0,1,2,https://github.com/r0man/hashids.java,hashids,https://clojars.org/hashids/versions/0.1.0,https://github.com/r0man/hashids.java
2,2,"Oct  5, 2015",0,"Oct  5, 2015",199 KB,0,2,1,https://github.com/hammartap/facet,facet,https://clojars.org/facet/versions/0.2.0,https://github.com/hammartap/facet
1,0,"Oct  5, 2015",0,"Oct  5, 2015",256 KB,0,1,1,https://github.com/myguidingstar/vietpad-clj,vietpad-clj,https://clojars.org/vietpad-clj/versions/1.3.0,https://github.com/myguidingstar/vietpad-clj
,0,"Oct  5, 2015",,"Oct  5, 2015",,,1,,https://github.com/yusuke/twitter4j,cc.qbits/twitter4j-stream,https://clojars.org/cc.qbits/twitter4j-stream/versions/2.2.7-SNAPSHOT,https://github.com/yusuke/twitter4j
18,0,"Oct  5, 2015",0,"Oct  5, 2015",330 KB,0,2,29,https://github.com/avoscloud/quartz-mongodb,com.avos/quartz-mongodb,https://clojars.org/com.avos/quartz-mongodb/versions/1.6.0,https://github.com/avoscloud/quartz-mongodb
1,1,"Oct  5, 2015",0,"Oct  5, 2015",81.1 KB,0,1,1,https://github.com/pmonks/bookmark-writer,org.clojars.pmonks/bookmark-writer,https://clojars.org/org.clojars.pmonks/bookmark-writer/versions/0.1.0,https://github.com/pmonks/bookmark-writer
1,0,"Oct  5, 2015",0,"Oct  5, 2015",141 KB,0,1,1,https://github.com/csm/gelfback,org.metastatic/gelfback,https://clojars.org/org.metastatic/gelfback/versions/0.1.0,https://github.com/csm/gelfback
4,0,"Oct  5, 2015",1,"Oct  5, 2015",109 KB,0,1,1,https://github.com/ollez/clj-swingrepl,org.clojars.ollez/swingrepl,https://clojars.org/org.clojars.ollez/swingrepl/versions/1.4.1-SNAPSHOT,https://github.com/ollez/clj-swingrepl
13,0,"Oct  5, 2015",0,"Oct  5, 2015",1.14 MB,0,1,2,http://http-kit.org,org.clojars.aircart/http-kit,https://clojars.org/org.clojars.aircart/http-kit/versions/2.2.0-SNAPSHOT,https://github.com/Aircart/http-kit
47,0,"Oct  5, 2015",0,"Oct  5, 2015",3.93 MB,0,1,1,http://storm-project.net,gjcourt/storm,https://clojars.org/gjcourt/storm/versions/0.8.1-wip9,https://github.com/gjcourt/storm
25,0,"Oct  5, 2015",0,"Sep 25, 2016",1.26 MB,0,24,9,http://http-kit.org,edocu/http-kit,https://clojars.org/edocu/http-kit/versions/2.1.18.13-SNAPSHOT,https://github.com/infones/http-kit
3,0,"Oct  5, 2015",0,"Oct  5, 2015",167 KB,0,6,1,https://github.com/treidel/kinesis-storm-spout,org.clojars.reideltj/kinesis-storm-spout,https://clojars.org/org.clojars.reideltj/kinesis-storm-spout/versions/1.0.5-SNAPSHOT,https://github.com/treidel/kinesis-storm-spout
1,2,"Oct 24, 2015",0,"Oct 30, 2015",19.5 KB,0,3,1,https://github.com/kumarshantanu/liquibase-edn,liquibase-edn,https://clojars.org/liquibase-edn/versions/3.0.8-0.1.2,https://github.com/kumarshantanu/liquibase-edn
1,0,"Dec 19, 2018",0,"Dec 19, 2018",71.3 KB,0,1,1,https://github.com/madan01/sparketl,com.mdn.tools/sparketl,https://clojars.org/com.mdn.tools/sparketl/versions/1.0,https://github.com/madan01/sparketl
1,0,"Oct  5, 2015",0,"Oct  5, 2015",129 KB,0,1,2,https://github.com/tcrayford/noeq,noeq,https://clojars.org/noeq/versions/0.1.0-SNAPSHOT,https://github.com/tcrayford/noeq
0,0,"Feb  7, 2018",0,"Feb  7, 2018",15.6 KB,0,1,1,https://github.com/mahonbaldwin/himmel,himmel,https://clojars.org/himmel/versions/1.0.0-SNAPSHOT,https://github.com/mahonbaldwin/himmel
1,0,"Apr 17, 2019",0,"Apr 17, 2019",3.91 KB,0,1,1,https://github.com/ivarref/datewrapper,no.ivarref/datewrapper,https://clojars.org/no.ivarref/datewrapper/versions/0.1.0,https://github.com/ivarref/datewrapper
1,0,"Apr 17, 2019",0,"Apr 17, 2019",35.2 KB,0,1,0,https://github.com/hden/cloud-pubsub-batch-publisher,hden/cloud-pubsub-batch-publisher,https://clojars.org/hden/cloud-pubsub-batch-publisher/versions/0.1.0-SNAPSHOT,https://github.com/hden/cloud-pubsub-batch-publisher
0,0,"May  1, 2019",0,"May  1, 2019",80.1 KB,0,1,1,https://github.com/lambda-ai/clj-rtf-parser,clj-rtf-parser,https://clojars.org/clj-rtf-parser/versions/0.1.0,https://github.com/lambda-ai/clj-rtf-parser
1,0,"Jul  4, 2019",0,"Aug  9, 2019",29.3 KB,0,9,0,https://github.com/gerritjvv/codex,com.github.gerritjvv/codex,https://clojars.org/com.github.gerritjvv/codex/versions/1.2.6,https://github.com/gerritjvv/codex
1,0,"Dec 22, 2019",0,"Dec 22, 2019",141 KB,0,1,1,https://github.com/caioaao/clj-liftbridge,com.caioaao/clj-liftbridge,https://clojars.org/com.caioaao/clj-liftbridge/versions/0.1.0-alpha0,https://github.com/caioaao/clj-liftbridge
1,0,"Oct  5, 2015",0,"Oct  5, 2015",324 KB,0,1,1,https://github.com/iamedu/fortress-ring-adapter,fortress-ring-adapter,https://clojars.org/fortress-ring-adapter/versions/0.1.0-SNAPSHOT,https://github.com/iamedu/fortress-ring-adapter
1,0,"Oct  5, 2015",0,"Oct  5, 2015",160 KB,0,2,2,https://github.com/gered/clj-image2ascii,clj-image2ascii,https://clojars.org/clj-image2ascii/versions/0.1,https://github.com/gered/clj-image2ascii
2,0,"Oct  5, 2015",0,"Oct  5, 2015",254 KB,0,1,2,https://github.com/split-brain/gift,gift,https://clojars.org/gift/versions/0.1.0,https://github.com/split-brain/gift
12,0,"Oct  5, 2015",0,"Oct  5, 2015",121 KB,0,2,1,https://github.com/strongh/clj-json,org.clojars.strongh/clj-json,https://clojars.org/org.clojars.strongh/clj-json/versions/0.5.3,https://github.com/strongh/clj-json
24,0,"Oct  5, 2015",0,"Oct  5, 2015",1.33 MB,0,1,27,http://http-kit.org,treatwell/http-kit,https://clojars.org/treatwell/http-kit/versions/2.1.19,https://github.com/treatwell/http-kit
,0,"Oct  5, 2015",,"Oct  5, 2015",,,1,,https://github.com/yusuke/twitter4j,cc.qbits/twitter4j-core,https://clojars.org/cc.qbits/twitter4j-core/versions/2.2.7-SNAPSHOT,https://github.com/yusuke/twitter4j
5,0,"Oct  5, 2015",0,"Oct  5, 2015",153 KB,0,1,1,https://github.com/phillord/clj-swingrepl,uk.org.russet/swingrepl,https://clojars.org/uk.org.russet/swingrepl/versions/1.4.1-SNAPSHOT,https://github.com/phillord/clj-swingrepl
2,0,"Oct  5, 2015",0,"Oct  5, 2015",6.7 MB,0,3,1,https://github.com/ryfow/Liqp,ryfow/liqp,https://clojars.org/ryfow/liqp/versions/0.6.2,https://github.com/ryfow/Liqp
2,0,"Oct  5, 2015",1,"Oct  5, 2015",140 KB,0,1,1,https://github.com/joodie/simpledb-appender,nl.zeekat/simpledb-appender,https://clojars.org/nl.zeekat/simpledb-appender/versions/0.2.3-SNAPSHOT,https://github.com/joodie/simpledb-appender
102,0,"Oct  5, 2015",0,"Oct  5, 2015",5.49 MB,0,4,1,http://clojure.org,name.stadig/clojure,https://clojars.org/name.stadig/clojure/versions/1.7.0-master-SNAPSHOT,https://github.com/pjstadig/clojure
25,0,"Oct  5, 2015",0,"Oct  5, 2015",2.59 MB,0,1,1,http://http-kit.org,matthiasn/http-kit,https://clojars.org/matthiasn/http-kit/versions/2.1.19,https://github.com/matthiasn/http-kit
7,0,"Oct  5, 2015",0,"Oct  5, 2015",440 KB,0,2,1,https://github.com/ul/freactive.core,ampere/freactive.core,https://clojars.org/ampere/freactive.core/versions/0.2.1,https://github.com/ul/freactive.core
0,0,"May 16, 2018",0,"May 16, 2018",17.6 KB,0,1,1,https://github.com/sumannewton/dynamic-role-filter,com.sumannewton/dropwizard-dynamic-role-filter,https://clojars.org/com.sumannewton/dropwizard-dynamic-role-filter/versions/1.0,https://github.com/sumannewton/dynamic-role-filter
1,0,"Aug  8, 2018",0,"Aug  8, 2018",4.88 KB,0,1,1,https://github.com/phaneesh/dropwizard-jmxmp,io.dropwizard/dropwizard-jmxmp,https://clojars.org/io.dropwizard/dropwizard-jmxmp/versions/1.3.5-1,https://github.com/phaneesh/dropwizard-jmxmp
0,0,"Jul  9, 2018",0,"Jul  9, 2018",13.7 KB,0,1,0,https://github.com/blandflakes/echo-chamber-server,echo-chamber-server,https://clojars.org/echo-chamber-server/versions/0.1.0,https://github.com/blandflakes/echo-chamber-server
1,0,"Sep 19, 2018",0,"Sep 19, 2018",32.2 KB,0,2,1,https://github.com/nitishgoyal13/common-utils,com.nitish.common.utils/utils,https://clojars.org/com.nitish.common.utils/utils/versions/1.0-SNAPSHOT,https://github.com/nitishgoyal13/common-utils
0,0,"Feb  7, 2018",0,"Feb  7, 2018",1.38 MB,0,5,1,http://http-kit.org,org.clojars.rkaippully/http-kit,https://clojars.org/org.clojars.rkaippully/http-kit/versions/2.3.0-alpha4-patch1,https://github.com/rkaippully/http-kit
1,0,"Feb  7, 2018",0,"Feb  7, 2018",25.4 KB,0,1,1,https://github.com/andrew-nguyen/clj-edf,clj-edf,https://clojars.org/clj-edf/versions/0.1.0-SNAPSHOT,https://github.com/andrew-nguyen/clj-edf
0,0,"Feb  7, 2018",0,"Feb  7, 2018",144 KB,0,2,1,https://github.com/RBerkheimer/onyx-native,zvs/onyx-native,https://clojars.org/zvs/onyx-native/versions/0.1.2-fork,https://github.com/RBerkheimer/onyx-native
0,0,"Feb 14, 2018",0,"Feb 14, 2018",55.7 KB,0,1,1,https://github.com/mbuczko/logback-riemann-appender,defunkt/logback-riemann-appender,https://clojars.org/defunkt/logback-riemann-appender/versions/0.4.0,https://github.com/mbuczko/logback-riemann-appender
0,1,"Jan 10, 2016",0,"Jan 10, 2016",138 KB,0,4,1,https://github.com/mischov/clj-diffmatchpatch,clj-diffmatchpatch,https://clojars.org/clj-diffmatchpatch/versions/0.0.9,https://github.com/mischov/clj-diffmatchpatch
0,0,"Mar 25, 2016",0,"Apr 16, 2016",726 KB,0,2,1,https://github.com/adolby/simstring-swig,adolby/simstring-swig,https://clojars.org/adolby/simstring-swig/versions/0.1.1-SNAPSHOT,https://github.com/adolby/simstring-swig
1,2,"Oct  5, 2015",0,"Oct  5, 2015",2.32 MB,0,1,1,https://github.com/travis/ant-deb-task,tvachon/ant-deb-task,https://clojars.org/tvachon/ant-deb-task/versions/0.1.1,https://github.com/travis/ant-deb-task
3,0,"Oct  5, 2015",5,"Sep  9, 2016",73.2 KB,0,6,12,https://github.com/flipkart-incubator/foxtrot-client,com.flipkart.foxtrot/foxtrot-client,https://clojars.org/com.flipkart.foxtrot/foxtrot-client/versions/0.2.6-SNAPSHOT,https://github.com/flipkart-incubator/foxtrot-client
1,0,"Feb  7, 2018",0,"Feb  7, 2018",11.7 KB,0,1,0,https://github.com/RadicalZephyr/webfx,radicalzephyr/webfx,https://clojars.org/radicalzephyr/webfx/versions/0.1.0-SNAPSHOT,https://github.com/RadicalZephyr/webfx
0,0,"Feb  7, 2018",0,"Feb  7, 2018",12.7 KB,0,2,1,https://cambium-clojure.github.io/,cambium/cambium.logback.rabbitmq,https://clojars.org/cambium/cambium.logback.rabbitmq/versions/0.4.1,https://github.com/cambium-clojure/cambium.logback.rabbitmq
0,0,"Feb  7, 2018",0,"Feb  7, 2018",963 KB,0,2,5,http://niwinz.github.io/jnanomsg/latest/,cs/jnanomsg,https://clojars.org/cs/jnanomsg/versions/0.4.5,https://github.com/FCG-LLC/jnanomsg
1,0,"Feb  7, 2018",0,"Feb  7, 2018",12.7 KB,0,2,1,https://github.com/hkorpi/lein-oracle-repository,lein-oracle-repository,https://clojars.org/lein-oracle-repository/versions/0.1.0,https://github.com/hkorpi/lein-oracle-repository
0,0,"Feb  7, 2018",0,"Feb  7, 2018",12.7 KB,0,1,1,https://cambium-clojure.github.io/,cambium.logback.rabbitmq,https://clojars.org/cambium.logback.rabbitmq/versions/0.4.0,https://github.com/cambium-clojure/cambium.logback.rabbitmq
1,0,"Feb 14, 2018",0,"Feb 14, 2018",5.86 KB,0,1,0,https://github.com/ftdholbrook/quartz-clojure-classload-helper,org.clojars.ftdholbrook/quartz-clojure-classload-helper,https://clojars.org/org.clojars.ftdholbrook/quartz-clojure-classload-helper/versions/0.0.1,https://github.com/ftdholbrook/quartz-clojure-classload-helper
1,0,"Oct  7, 2016",0,"Oct  7, 2016",43 KB,0,2,1,https://github.com/kongra/prelude,kongra/prelude,https://clojars.org/kongra/prelude/versions/0.1.0,https://github.com/kongra/prelude
0,0,"Jul 18, 2018",0,"Jul 18, 2018",1.03 MB,0,2,1,https://github.com/csm/redis-protocol,com.github.csm.redis/redis,https://clojars.org/com.github.csm.redis/redis/versions/0.7.2,https://github.com/csm/redis-protocol
0,0,"Aug 15, 2018",0,"Aug 15, 2018",4.07 MB,0,1,1,https://github.com/arnaudbos/eclojure,eclojure,https://clojars.org/eclojure/versions/0.1.0-SNAPSHOT,https://github.com/arnaudbos/eclojure
1,0,"Oct  7, 2016",0,"Oct  7, 2016",43 KB,0,2,1,https://github.com/kongra/prelude,kongra/prelude,https://clojars.org/kongra/prelude/versions/0.1.0,https://github.com/kongra/prelude
0,0,"Jul 18, 2018",0,"Jul 18, 2018",1.03 MB,0,2,1,https://github.com/csm/redis-protocol,com.github.csm.redis/redis,https://clojars.org/com.github.csm.redis/redis/versions/0.7.2,https://github.com/csm/redis-protocol
0,0,"Aug 15, 2018",0,"Aug 15, 2018",4.07 MB,0,1,1,https://github.com/arnaudbos/eclojure,eclojure,https://clojars.org/eclojure/versions/0.1.0-SNAPSHOT,https://github.com/arnaudbos/eclojure
1,0,"Oct 10, 2018",0,"Oct 10, 2018",32.2 KB,0,1,1,https://github.com/nitishgoyal13/common-utils,com.platform/utils,https://clojars.org/com.platform/utils/versions/1.2,https://github.com/nitishgoyal13/common-utils
0,0,"Oct  3, 2018",0,"Oct  3, 2018",16.5 MB,0,2,1,https://github.com/omarnyte/http-server,com.omarnyte/http-server,https://clojars.org/com.omarnyte/http-server/versions/1.0-SNAPSHOT,https://github.com/omarnyte/http-server
0,0,"Oct  3, 2018",0,"Oct  3, 2018",16.5 MB,0,3,1,https://github.com/omarnyte/http-server,omarnyte/http-server,https://clojars.org/omarnyte/http-server/versions/1.0,https://github.com/omarnyte/http-server
2,0,"Oct  5, 2015",0,"Oct  5, 2015",109 KB,0,1,1,https://github.com/ndimiduk/reservoirsampler,org.clojars.ndimiduk/reservoirsampler,https://clojars.org/org.clojars.ndimiduk/reservoirsampler/versions/0.1.0,https://github.com/ndimiduk/reservoirsampler
1,0,"Oct  5, 2015",0,"Oct  5, 2015",137 KB,0,1,2,https://github.com/llasram/letterpress,org.platypope/letterpress,https://clojars.org/org.platypope/letterpress/versions/0.1.0,https://github.com/llasram/letterpress
1,0,"Oct  5, 2015",0,"Oct  5, 2015",188 KB,0,2,1,https://github.com/rachelgollub/Java-SVMBridge,org.clojars.ctdean/svmbridge,https://clojars.org/org.clojars.ctdean/svmbridge/versions/0.1,https://github.com/rachelgollub/Java-SVMBridge
1,0,"Oct  5, 2015",0,"Oct  5, 2015",141 KB,0,2,1,https://github.com/dthume/java.io-bridge,org.dthume/java.io-bridge,https://clojars.org/org.dthume/java.io-bridge/versions/0.1.0,https://github.com/dthume/java.io-bridge
2,1,"Oct  5, 2015",0,"Oct  5, 2015",441 KB,0,2,1,https://github.com/tranchis/JavaFF,com.github.tranchis/javaff,https://clojars.org/com.github.tranchis/javaff/versions/2.1.5,https://github.com/tranchis/JavaFF
1,0,"Oct  5, 2015",0,"Oct  5, 2015",172 KB,0,1,2,https://github.com/wiseman/clj-ads-b,com.lemondronor/ads-b,https://clojars.org/com.lemondronor/ads-b/versions/0.1.0,https://github.com/wiseman/clj-ads-b
6,0,"Oct  5, 2015",0,"Oct  5, 2015",173 KB,0,1,1,https://github.com/r0man/maple,org.clojars.r0man/maple,https://clojars.org/org.clojars.r0man/maple/versions/0.2.8,https://github.com/r0man/maple
1,0,"Oct 24, 2015",0,"Oct 30, 2015",141 KB,0,7,5,https://github.com/microserviceux/photon-riak,tranchis/photon-riak,https://clojars.org/tranchis/photon-riak/versions/0.9.31,https://github.com/microserviceux/photon-riak
27,1,"Oct 24, 2015",0,"Oct 24, 2015",1.33 MB,0,1,1,http://http-kit.org,org.clojars.msassak/http-kit,https://clojars.org/org.clojars.msassak/http-kit/versions/2.1.20,https://github.com/msassak/http-kit
1,0,"Jun 21, 2016",0,"Jun 21, 2016",10.7 KB,0,1,1,https://github.com/kyleburton/repl-from-java,com.github.kyleburton/repl-from-java,https://clojars.org/com.github.kyleburton/repl-from-java/versions/1.0.1,https://github.com/kyleburton/repl-from-java
27,0,"Oct  5, 2015",0,"Oct  5, 2015",496 KB,0,1,2,https://github.com/tobias/clojure-maven-plugin,org.clojars.tcrawley/clojure-maven-plugin,https://clojars.org/org.clojars.tcrawley/clojure-maven-plugin/versions/1.3.15.1,https://github.com/tobias/clojure-maven-plugin
12,0,"Oct  5, 2015",0,"Oct  5, 2015",183 KB,0,1,1,https://github.com/adamwynne/quartz-mongodb,adamwynne/quartz-mongodb,https://clojars.org/adamwynne/quartz-mongodb/versions/1.3.0-beta3-SNAPSHOT,https://github.com/adamwynne/quartz-mongodb
1,0,"Oct  5, 2015",0,"Feb  1, 2016",99.6 KB,0,4,3,https://github.com/samsara/samsara,samsara/samsara-logger,https://clojars.org/samsara/samsara-logger/versions/0.1.1,https://github.com/samsara/samsara
1,1,"Oct  5, 2015",0,"Oct  5, 2015",4.48 MB,0,5,1,https://github.com/AndrewZures/java_server,org.clojars.andrewzures/java-server,https://clojars.org/org.clojars.andrewzures/java-server/versions/0.2.2-SNAPSHOT,https://github.com/AndrewZures/java_server
1,0,"Oct  5, 2015",0,"Oct  5, 2015",324 KB,0,1,1,https://github.com/iamedu/fortress-ring-adapter,org.clojars.iamedu/fortress-ring-adapter,https://clojars.org/org.clojars.iamedu/fortress-ring-adapter/versions/0.1.0-SNAPSHOT,https://github.com/iamedu/fortress-ring-adapter
1,1,"Oct  8, 2015",0,"Oct 10, 2015",215 KB,0,2,1,https://github.com/raspasov/docker-client-clj,docker-client-clj,https://clojars.org/docker-client-clj/versions/0.1.1-SNAPSHOT,https://github.com/raspasov/docker-client-clj
4,0,"Aug  9, 2016",0,"Aug  9, 2016",66.4 KB,0,5,2,https://github.com/gorillalabs/logback-riemann-appender,gorillalabs/logback-riemann-appender,https://clojars.org/gorillalabs/logback-riemann-appender/versions/0.3.4,https://github.com/gorillalabs/logback-riemann-appender
47,0,"Sep 15, 2017",0,"Sep 15, 2017",1.34 MB,0,1,8,http://http-kit.org,yleisradio/http-kit,https://clojars.org/yleisradio/http-kit/versions/2.2.0-sni-support,https://github.com/Yleisradio/http-kit
0,0,"Sep 14, 2017",0,"Sep 14, 2017",61.5 KB,0,1,1,https://github.com/joinr/clj-swingrepl,joinr/swingrepl,https://clojars.org/joinr/swingrepl/versions/1.4.2-SNAPSHOT,https://github.com/joinr/clj-swingrepl
1,0,"Oct 10, 2018",0,"Oct 10, 2018",38.1 KB,0,1,5,https://github.com/flipkart-incubator/hbase-sep,com.flipkart.yak/sep-models,https://clojars.org/com.flipkart.yak/sep-models/versions/0.3-SNAPSHOT,https://github.com/flipkart-incubator/hbase-sep
1,0,"Apr 16, 2016",3,"Sep 14, 2016",26.4 KB,0,7,1,https://github.com/phaneesh/feign-ranger,feign.ranger/feign-ranger,https://clojars.org/feign.ranger/feign-ranger/versions/0.0.8,https://github.com/phaneesh/feign-ranger
0,0,"Aug 15, 2018",0,"Aug 15, 2018",7.81 KB,0,3,1,https://github.com/nitishgoyal13/riemann-java-client-dropwizard,riemann.dropwizard/riemann.java.client-dropwizard,https://clojars.org/riemann.dropwizard/riemann.java.client-dropwizard/versions/1.2,https://github.com/nitishgoyal13/riemann-java-client-dropwizard
1,0,"Aug 29, 2018",0,"Aug 29, 2018",32.2 KB,0,1,1,https://github.com/nitishgoyal13/common-utils,com.common.utils/utils,https://clojars.org/com.common.utils/utils/versions/1.0-SNAPSHOT,https://github.com/nitishgoyal13/common-utils
1,0,"Aug 22, 2018",0,"Aug 22, 2018",22.5 KB,0,1,1,https://github.com/bkushigian/clj-z3,org.clojars.bkushigian/clj-z3,https://clojars.org/org.clojars.bkushigian/clj-z3/versions/0.1.0-SNAPSHOT,https://github.com/bkushigian/clj-z3
1,0,"Oct  5, 2015",0,"Oct  5, 2015",152 KB,0,1,1,https://github.com/mediocregopher/better-clj-geoip,better-clj-geoip,https://clojars.org/better-clj-geoip/versions/0.1,https://github.com/mediocregopher/better-clj-geoip
0,0,"Oct  5, 2015",0,"Oct  5, 2015",133 KB,0,6,1,https://github.com/mlum/trident-gcd,trident-gcd,https://clojars.org/trident-gcd/versions/0.0.1-wip6,https://github.com/mlum/trident-gcd
0,0,"Oct  5, 2015",0,"Oct  5, 2015",223 KB,0,4,1,https://github.com/dcmoore/java-server,java_server,https://clojars.org/java_server/versions/1.0.3,https://github.com/dcmoore/java-server
1,0,"Oct  5, 2015",2,"Oct  5, 2015",99.6 KB,0,2,1,https://github.com/Frostman/storm-nimbus-hdfs,storm-nimbus-hdfs,https://clojars.org/storm-nimbus-hdfs/versions/0.1.0-wip2,https://github.com/Frostman/storm-nimbus-hdfs
3,1,"Oct  5, 2015",0,"Oct  5, 2015",150 KB,0,1,1,https://github.com/paulrd/jnacl,jnacl,https://clojars.org/jnacl/versions/0.1.0-SNAPSHOT,https://github.com/paulrd/jnacl
1,0,"Oct  5, 2015",0,"Oct  5, 2015",284 KB,0,1,1,http://yellerapp.com/docs/java,yeller-java-api-http-client-4-2,https://clojars.org/yeller-java-api-http-client-4-2/versions/0.3.0,https://github.com/tcrayford/yeller_java_http_client_42
1,0,"Dec 12, 2018",0,"Dec 12, 2018",71.3 KB,0,1,1,https://github.com/madan01/sparketl,com.madan.tools/spark-etl,https://clojars.org/com.madan.tools/spark-etl/versions/1.0,https://github.com/madan01/sparketl
0,0,"Aug 15, 2018",0,"Aug 15, 2018",7.81 KB,0,3,1,https://github.com/nitishgoyal13/riemann-java-client-dropwizard,riemann.dropwizard/riemann.java.client-dropwizard,https://clojars.org/riemann.dropwizard/riemann.java.client-dropwizard/versions/1.2,https://github.com/nitishgoyal13/riemann-java-client-dropwizard
1,0,"Aug 29, 2018",0,"Aug 29, 2018",32.2 KB,0,1,1,https://github.com/nitishgoyal13/common-utils,com.common.utils/utils,https://clojars.org/com.common.utils/utils/versions/1.0-SNAPSHOT,https://github.com/nitishgoyal13/common-utils
1,0,"Aug 22, 2018",0,"Aug 22, 2018",22.5 KB,0,1,1,https://github.com/bkushigian/clj-z3,org.clojars.bkushigian/clj-z3,https://clojars.org/org.clojars.bkushigian/clj-z3/versions/0.1.0-SNAPSHOT,https://github.com/bkushigian/clj-z3
0,0,"Oct  3, 2018",0,"Oct  3, 2018",16.5 MB,0,1,1,https://github.com/omarnyte/http-server,org.omarynte.http-server,https://clojars.org/org.omarynte.http-server/versions/0.1.0-SNAPSHOT,https://github.com/omarnyte/http-server
2,0,"Jul 18, 2018",0,"Jul 18, 2018",176 KB,0,2,5,https://github.com/link-nv/logback-s3,com.dzer6/logback-s3-rolling-policy,https://clojars.org/com.dzer6/logback-s3-rolling-policy/versions/GIT-SNAPSHOT,https://github.com/link-nv/logback-s3
1,0,"Jul 25, 2018",0,"Jul 25, 2018",42 KB,0,3,1,https://github.com/uditnarayan/dropwizard-hibernate-multitenant,org.clojars.uditnarayan.dropwizard/dropwizard-hibernate-multitenant,https://clojars.org/org.clojars.uditnarayan.dropwizard/dropwizard-hibernate-multitenant/versions/1.2.2-BETA-2,https://github.com/uditnarayan/dropwizard-hibernate-multitenant
0,0,"Oct 10, 2018",0,"Oct 10, 2018",7.81 KB,0,1,1,https://github.com/nitishgoyal13/riemann-java-client-dropwizard,riemann.java.client-dopwizard,https://clojars.org/riemann.java.client-dopwizard/versions/1.0-SNAPSHOT,https://github.com/nitishgoyal13/riemann-java-client-dropwizard
1,0,"Feb  7, 2018",0,"Feb  7, 2018",446 KB,0,1,0,https://github.com/defclass/clj-opencc,defclass/clj-opencc,https://clojars.org/defclass/clj-opencc/versions/0.1.0-SNAPSHOT,https://github.com/defclass/clj-opencc
0,0,"Feb  7, 2018",0,"Feb  7, 2018",4.35 MB,0,1,1,http://brettwooldridge.github.io/HikariCP,com.emidln/hikaricp-fork,https://clojars.org/com.emidln/hikaricp-fork/versions/2.6.4-SNAPSHOT,https://github.com/emidln/HikariCP
4,0,"Oct  5, 2015",0,"Oct  5, 2015",956 KB,0,1,1,http://http-kit.org,ruiyun/http-kit,https://clojars.org/ruiyun/http-kit/versions/2.0.0-SNAPSHOT,https://github.com/Ruiyun/http-kit
5,0,"Oct  5, 2015",1,"Oct  5, 2015",232 KB,0,1,962,https://github.com/ExpediaInc/kinesis-storm-spout,org.clojars.maxweber/kinesis-storm-spout,https://clojars.org/org.clojars.maxweber/kinesis-storm-spout/versions/1.0.3-SNAPSHOT,https://github.com/ExpediaInc/kinesis-storm-spout
22,0,"Oct  5, 2015",0,"Oct  5, 2015",2.68 MB,0,1,1,http://http-kit.org,stask/http-kit,https://clojars.org/stask/http-kit/versions/2.2.0-SNAPSHOT,https://github.com/stask/http-kit
3,0,"Oct  5, 2015",1,"Nov 24, 2015",56.6 KB,0,7,1,https://github.com/vlobanov/mustache.clj,me.vlobanov/mustache,https://clojars.org/me.vlobanov/mustache/versions/1.5.1-SNAPSHOT,https://github.com/vlobanov/mustache.clj
1,0,"Oct  5, 2015",0,"Oct  5, 2015",508 KB,0,1,0,https://github.com/slagyr/latlngtz,com.slagyr/latlngtz,https://clojars.org/com.slagyr/latlngtz/versions/1.0.0,https://github.com/slagyr/latlngtz
2,0,"Oct  5, 2015",0,"Oct  5, 2015",211 KB,0,1,1,https://github.com/paxan/amazon-kinesis-client,org.clojars.paxan/amazon-kinesis-client,https://clojars.org/org.clojars.paxan/amazon-kinesis-client/versions/1.0.0,https://github.com/paxan/amazon-kinesis-client
,0,"Oct  5, 2015",,"Oct  5, 2015",,,1,,https://github.com/yusuke/twitter4j,backtype/twitter4j-core,https://clojars.org/backtype/twitter4j-core/versions/2.2.4-SNAPSHOT,https://github.com/yusuke/twitter4j
6,0,"Oct  5, 2015",0,"Oct  5, 2015",415 KB,0,1,1,https://github.com/sorenmacbeth/histogram,org.clojars.sorenmacbeth/histogram,https://clojars.org/org.clojars.sorenmacbeth/histogram/versions/4.1.1,https://github.com/sorenmacbeth/histogram
7,0,"Oct  5, 2015",1,"Oct  5, 2015",1.61 MB,0,7,51,https://github.com/yieldbot/elephantdb,yieldbot/elephantdb,https://clojars.org/yieldbot/elephantdb/versions/0.2.0-wip9,https://github.com/yieldbot/elephantdb
6,0,"Oct  5, 2015",0,"Oct  5, 2015",551 KB,0,2,3,https://github.com/condense/freactive,condense/freactive.core,https://clojars.org/condense/freactive.core/versions/0.2.2,https://github.com/condense/freactive
