Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
1,0,0,0,"Apr 28, 2014",0,"May  7, 2014",625 KB,0,2,1,https://github.com/happyemi/friendlypi,FriendlyPi,https://pypi.org/project/FriendlyPi/0.1d1,https://github.com/happyemi/friendlypi
0,0,0,0,"Sep 15, 2017",0,"Sep 15, 2017",0 Bytes,0,1,1,http://github.com/csachs/rioh,rioh,https://pypi.org/project/rioh/0.0.1,https://github.com/csachs/rioh
1,0,0,0,"Apr 28, 2014",0,"May  7, 2014",625 KB,0,2,1,https://github.com/happyemi/friendlypi,FriendlyPi,https://pypi.org/project/FriendlyPi/0.1d1,https://github.com/happyemi/friendlypi
0,0,0,0,"Sep 15, 2017",0,"Sep 15, 2017",0 Bytes,0,1,1,http://github.com/csachs/rioh,rioh,https://pypi.org/project/rioh/0.0.1,https://github.com/csachs/rioh
1,0,0,0,"Apr  4, 2018",2,"Apr  4, 2018",34.2 KB,0,1,4,http://github.com/madamson8/ena,ena-va,https://pypi.org/project/ena-va/0.2,https://github.com/madamson8/ena
0,0,0,0,"Oct  6, 2011",5,"Jul  4, 2018",334 KB,,8,6,http://bitbucket.org/faide/py3o.renderers.juno,py3o.renderers.juno,https://pypi.org/project/py3o.renderers.juno/0.8.1,https://bitbucket.org/faide/py3o.renderers.juno
3,0,0,0,"Feb 18, 2019",0,"Mar 23, 2019",56.4 MB,0,2,1,https://github.com/rotba/mvnpy,AIDnD-mvnpy,https://pypi.org/project/AIDnD-mvnpy/1.0.1,https://github.com/rotba/mvnpy
1,0,0,0,"Apr  9, 2019",0,"Apr  9, 2019",15.4 MB,0,1,3,https://github.com/hivdb/hiv-aapcnt/tree/master/hiv-aapcnt-python,hiv-aapcnt,https://github.com/hivdb/hiv-aapcnt,https://github.com/hivdb/hiv-aapcnt/tree/master/hiv-aapcnt-python
0,4,0,0,"Mar 20, 2019",0,"Sep 23, 2019",36.2 MB,0,2,1,https://github.com/crmne/mxnet-model-server,mxnet-model-server-prometheus,https://pypi.org/project/mxnet-model-server-prometheus/1.0.8b20190923,https://github.com/crmne/mxnet-model-server
1,0,0,0,"Apr 22, 2019",0,"May 12, 2019",4.88 KB,0,2,1,https://github.com/kuesji/ov,ov,https://pypi.org/project/ov/1.0,https://github.com/kuesji/ov
6,0,3,3,"Apr 28, 2017",1,about 1 month ago,283 KB,0,36,37,http://github.com/NitorCreations/vault,nitor-vault,https://pypi.org/project/nitor-vault/0.40,https://github.com/NitorCreations/vault
2,0,0,0,"Nov 30, 2015",3,"Nov 30, 2015",222 KB,0,1,2,https://github.com/jpollock/masheryapi,Mashery-Python-Library,https://pypi.org/project/Mashery-Python-Library/1.0.0,https://github.com/jpollock/masheryapi
3,0,0,0,"Nov 29, 2018",1,"Dec 15, 2018",14.4 MB,0,5,0,https://github.com/Gibartes/O-LoRa,pyolora,https://pypi.org/project/pyolora/1.0.2,https://github.com/Gibartes/O-LoRa
2,2,0,0,"Dec 11, 2018",0,"Dec 11, 2018",14.4 MB,0,10,0,https://github.com/clement-alexandre/TotemBionet,totembionet,https://pypi.org/project/totembionet/10,https://github.com/clement-alexandre/TotemBionet
2,0,0,0,"Dec  4, 2018",0,"Dec  4, 2018",14.4 MB,0,1,0,https://github.com/clement-alexandre/TotemBionet,save-experiences,https://pypi.org/project/save-experiences/0.0.1,https://github.com/clement-alexandre/TotemBionet
0,,,0,"Mar  5, 2017",0,"Sep  9, 2017",64.5 KB,0,0,1,http://github.com/erayerdin/linglib,linglib,https://pypi.org/project/linglib/,https://github.com/erayerdin/linglib
1,0,0,0,"Jun  5, 2019",0,"Jun 29, 2019",45.9 KB,0,18,0,https://github.com/Palash90/ganit/tree/master/python,ganit,https://github.com/Palash90/ganit,https://github.com/Palash90/ganit/tree/master/python
1,0,0,0,"Apr 17, 2018",0,"Apr 20, 2018",28.3 KB,0,7,1,https://github.com/LinkYan/dianzan,midasops,https://pypi.org/project/midasops/0.0.7,https://github.com/LinkYan/dianzan
1,0,0,1,"Sep 10, 2018",0,"Sep 10, 2018",122 KB,0,3,0,https://github.com/jackmahoney/j2s3,j2s3,https://pypi.org/project/j2s3/1.0.2,https://github.com/jackmahoney/j2s3
2,0,0,0,"Jan  6, 2020",0,"Jan  9, 2020",24.4 KB,0,2,5,https://github.com/LUMII-AILab/nlp-pipe,nlppipe,https://pypi.org/project/nlppipe/0.1.0,https://github.com/LUMII-AILab/nlp-pipe
,0,0,0,"Feb 21, 2018",,"Nov 15, 2019",,,9,,https://github.com/dgildeh/jmxquery,jmxquery,https://pypi.org/project/jmxquery/0.6.0,https://github.com/dgildeh/jmxquery
9,0,1,16,"May 24, 2018",6,"Nov 19, 2019",185 KB,0,4,4,https://github.com/taskcluster/taskcluster-lib-urls,taskcluster-urls,https://pypi.org/project/taskcluster-urls/12.1.0,https://github.com/taskcluster/taskcluster-lib-urls
1,0,0,0,about 2 months ago,0,about 2 months ago,101 KB,0,1,1,https://github.com/bkk003/FunctionDefExtractor,FunctionDefExtractor,https://pypi.org/project/FunctionDefExtractor/0.0.1,https://github.com/bkk003/FunctionDefExtractor
1,0,0,0,6 days ago,0,6 days ago,131 KB,0,2,0,https://github.com/tierex/algorithms,aivanou,https://pypi.org/project/aivanou/0.3.4,https://github.com/tierex/algorithms
1,0,0,0,"May 26, 2013",1,"Jun  5, 2013",4.14 MB,0,2,1,https://github.com/caesar0301/pyDetectRight,pyDetectRight,https://pypi.org/project/pyDetectRight/0.2,https://github.com/caesar0301/pyDetectRight
0,0,0,0,"Jul 17, 2018",0,"Jul 17, 2018",120 KB,0,2,1,http://etyhk.com,ety-tools,https://pypi.org/project/ety-tools/0.0.2,https://github.com/eternallybing/GsonUserDemo
5,0,0,0,"Aug 23, 2018",0,"Aug 28, 2018",4.41 MB,0,2,8,https://github.com/greatnonprofits-nfp/ccl-expressions,ccl-expressions,https://pypi.org/project/ccl-expressions/1.2.3,https://github.com/greatnonprofits-nfp/ccl-expressions
1,0,0,0,"Sep  4, 2018",0,"Sep  4, 2018",46.9 KB,0,1,1,https://github.com/damienld22/save-and-learn,save-and-learn-cli,https://pypi.org/project/save-and-learn-cli/1.0.0,https://github.com/damienld22/save-and-learn
1,0,0,1,"Dec  3, 2016",0,"Dec  3, 2016",30.3 KB,0,1,2,https://github.com/AtteqCom/zsl_client/,zsl_client,https://github.com/AtteqCom/zsl_client,https://github.com/AtteqCom/zsl_client/
1,0,0,0,"Sep 28, 2017",0,"Oct  2, 2017",52.7 KB,0,5,1,https://github.com/taneltorn/testrailrobot,testrailrobot,https://pypi.org/project/testrailrobot/0.9.1,https://github.com/taneltorn/testrailrobot
2,0,0,0,"Nov 20, 2018",0,"Dec  3, 2018",14.4 MB,0,4,0,https://github.com/clement-alexandre/TotemBionet,ggea,https://pypi.org/project/ggea/0.0.5,https://github.com/clement-alexandre/TotemBionet
1,1,0,0,"Dec 24, 2018",0,"Dec 24, 2018",47.9 KB,0,3,0,https://github.com/AkiraDemenech/GeneticProgrammingForSomething,trymathgp,https://pypi.org/project/trymathgp/0.0.5,https://github.com/AkiraDemenech/GeneticProgrammingForSomething
13,,,0,"Jun 29, 2015",0,"Jul  8, 2015",1.47 MB,0,0,1,https://github.com/fahadadeel/Aspose_Cells_Java/tree/master/Plugins/Aspose_Cells_Java_for_Jython,aspose_cells_java_for_jython,https://github.com/fahadadeel/Aspose_Cells_Java,https://github.com/fahadadeel/Aspose_Cells_Java/tree/master/Plugins/Aspose_Cells_Java_for_Jython
1,0,0,0,"May  1, 2019",0,"May 24, 2019",9.03 MB,0,32,1,https://github.com/Tymec/NexoAPI,NexoAPI,https://pypi.org/project/NexoAPI/0.3.2,https://github.com/Tymec/NexoAPI
0,1,0,1,"Aug  9, 2018",0,"Apr  9, 2019",103 MB,0,5,1,https://github.com/davidcsterratt/SpatialKappa,SpatialKappa,https://pypi.org/project/SpatialKappa/2.1.4,https://github.com/davidcsterratt/SpatialKappa
1,0,0,0,"Aug 13, 2019",0,"Aug 13, 2019",15.4 MB,0,1,3,https://github.com/hivdb/hivfacts/tree/master/hivfacts-python,hivfacts,https://github.com/hivdb/hivfacts,https://github.com/hivdb/hivfacts/tree/master/hivfacts-python
1,0,0,0,"Nov 22, 2019",0,"Nov 22, 2019",65.8 MB,0,2,2,https://github.com/eubr-bigsea/compss-hdfs,hdfs-pycompss,https://pypi.org/project/hdfs-pycompss/0.4,https://github.com/eubr-bigsea/compss-hdfs
1,0,0,0,27 days ago,0,27 days ago,118 KB,0,2,6,https://github.com/bkk003/FunctionDefExtractor,functiondefextractor,https://pypi.org/project/functiondefextractor/0.0.2,https://github.com/bkk003/FunctionDefExtractor
6,4,0,0,"Nov 20, 2019",0,24 days ago,378 KB,0,2,1,https://github.com/gisaia/ARLAS-subscriptions,arlas-subscriptions-manager-api,https://pypi.org/project/arlas-subscriptions-manager-api/12.0.0,https://github.com/gisaia/ARLAS-subscriptions
1,3,2,0,"Nov  7, 2019",0,about 1 month ago,748 KB,0,10,1,https://github.com/nii-gakunin-cloud/sinetstream,sinetstream,https://pypi.org/project/sinetstream/1.1.0,https://github.com/nii-gakunin-cloud/sinetstream
0,0,0,0,"Sep 10, 2018",0,"Sep 12, 2018",90.8 KB,0,8,0,https://github.com/jackmahoney/j2s3-cli,j2s3-cli,https://pypi.org/project/j2s3-cli/1.1.2,https://github.com/jackmahoney/j2s3-cli
0,0,0,0,"Mar  4, 2015",0,"May 12, 2017",504 KB,0,7,1,https://github.com/hfoffani/pddl-lib,pddlpy,https://pypi.org/project/pddlpy/0.1.9,https://github.com/hfoffani/pddl-lib
2,0,0,0,"Nov 21, 2018",0,"Nov 21, 2018",14.4 MB,0,4,0,https://github.com/clement-alexandre/TotemBionet,model-picker,https://pypi.org/project/model-picker/0.0.4,https://github.com/clement-alexandre/TotemBionet
2,0,0,1,"Dec  2, 2018",0,"Dec  4, 2018",14.4 MB,0,10,0,https://github.com/clement-alexandre/TotemBionet,discrete-model,https://pypi.org/project/discrete-model/0.1.6,https://github.com/clement-alexandre/TotemBionet
2,0,0,0,"Dec  3, 2018",0,"Dec  4, 2018",14.4 MB,0,3,0,https://github.com/clement-alexandre/TotemBionet,simu-net,https://pypi.org/project/simu-net/0.0.3,https://github.com/clement-alexandre/TotemBionet
1,0,0,0,"Mar 16, 2015",1,"Mar 23, 2015",993 KB,0,3,1,https://github.com/krngrvr09/MouseDroid,mouse_droid,https://pypi.org/project/mouse_droid/0.1.2,https://github.com/krngrvr09/MouseDroid
4,0,0,0,"Mar  1, 2019",1,"Mar  1, 2019",405 KB,0,1,8,https://github.com/RENCI-NRIG/ahab,ahab-py,https://pypi.org/project/ahab-py/1.0.0,https://github.com/RENCI-NRIG/ahab
1,0,0,0,"Oct 10, 2014",0,"Oct 10, 2014",6.74 MB,0,1,1,http://github.com/mbreese/mvpipe/,mvpipe,https://pypi.org/project/mvpipe/0.1.0a,https://github.com/mbreese/mvpipe
1,0,0,0,"Jan 29, 2020",0,"Jan 29, 2020",991 KB,0,2,1,https://github.com/jonathanschilling/BinaryTimeseries,BinaryTimeseries,https://pypi.org/project/BinaryTimeseries/1.0.3,https://github.com/jonathanschilling/BinaryTimeseries
1,0,0,0,"Sep 11, 2019",0,"Feb 11, 2020",1.51 MB,0,4,11,https://github.com/IBMStreams/streamsx.jms,streamsx.jms,https://pypi.org/project/streamsx.jms/0.3.1,https://github.com/IBMStreams/streamsx.jms
2,0,1,0,"Dec 12, 2019",1,"Feb 14, 2020",2.77 MB,0,3,3,https://nlpie.github.io/mtap,mtap,https://pypi.org/project/mtap/0.4.0,https://github.com/nlpie/mtap
1,5,0,0,17 days ago,1,17 days ago,377 KB,0,1,1,https://github.com/fcracker79/alexa-home-skill/clients/generic,chattyraspi,https://github.com/fcracker79/alexa-home-skill,https://github.com/fcracker79/alexa-home-skill/clients/generic
2,1,0,0,"Nov 27, 2018",0,"Dec  3, 2018",14.4 MB,0,16,0,https://github.com/clement-alexandre/TotemBionet,smb-lib,https://pypi.org/project/smb-lib/0.1.6,https://github.com/clement-alexandre/TotemBionet
1,0,0,0,"Jul 20, 2017",0,"Dec 23, 2018",104 KB,0,7,1,https://github.com/nishemon/marun,marun,https://pypi.org/project/marun/0.1.1,https://github.com/nishemon/marun
1,0,0,0,"Jul 29, 2018",0,"Sep 24, 2018",206 KB,0,5,1,https://github.com/F-I-D-O/Future-Config/,fconfig,https://github.com/F-I-D-O/Future-Config,https://github.com/F-I-D-O/Future-Config/
0,0,0,0,"Aug  4, 2017",0,"Sep  7, 2017",1.4 MB,0,3,1,https://github.com/ftrautsch/seppelSHARK/tree/master/seppelshark-smother,seppelsmother,https://github.com/ftrautsch/seppelSHARK,https://github.com/ftrautsch/seppelSHARK/tree/master/seppelshark-smother
6,0,0,0,"Jul 12, 2017",0,"May  5, 2019",278 KB,0,16,0,https://gitlab.com/nobodyinperson/python3-patatmo,patatmo,/languages/Java,https://pypi.org/project/patatmo/0.2.15
1,0,0,0,"Jul 17, 2019",0,"Jul 17, 2019",225 KB,0,1,0,https://github.com/FasterCoding/Greatest-Common-Divisor,Euclid-FasterCoding,https://pypi.org/project/Euclid-FasterCoding/0.1.0,https://github.com/FasterCoding/Greatest-Common-Divisor
1,1,0,0,7 days ago,0,7 days ago,131 KB,0,1,0,https://github.com/tierex/algorithms,aivanou-test,https://pypi.org/project/aivanou-test/0.1.0,https://github.com/tierex/algorithms
