Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
28,2,0,0,"Oct 10, 2014",1,"Jul 31, 2015",3.78 MB,2,9,12,https://github.com/lookout/zipkin,lookout-zipkin-tracer,https://rubygems.org/gems/lookout-zipkin-tracer/versions/0.5.2,https://github.com/lookout/zipkin
1,0,0,0,"Nov 14, 2011",3,"Jun  9, 2013",259 KB,2,12,1,https://github.com/petercrlane/svm_toolkit,svm_toolkit,https://rubygems.org/gems/svm_toolkit/versions/1.1.0,https://github.com/petercrlane/svm_toolkit
1,1,0,0,"Jan 26, 2015",1,"Jan 27, 2015",314 KB,2,2,1,https://github.com/stokesdrift/stokesdrift,stokes-drift,https://rubygems.org/gems/stokes-drift/versions/0.1.1,https://github.com/stokesdrift/stokesdrift
1,0,0,0,"Oct 18, 2015",0,"Nov 11, 2015",188 KB,2,3,1,https://github.com/hishidama/embulk-formatter-poi_excel,embulk-formatter-poi_excel,https://rubygems.org/gems/embulk-formatter-poi_excel/versions/0.1.2,https://github.com/hishidama/embulk-formatter-poi_excel
1,0,0,0,"Nov 23, 2016",0,"Jun 27, 2017",395 KB,2,7,1,https://gitlab.com/catalyst-it/vagrant-puppetfile,vagrant-puppetfile,/languages/Java,https://rubygems.org/gems/vagrant-puppetfile/versions/0.4.4
2,0,0,1,"Feb 18, 2015",2,"Jan 14, 2016",70.3 KB,2,5,5,https://github.com/embulk/embulk-output-command,embulk-output-command,https://rubygems.org/gems/embulk-output-command/versions/0.1.4,https://github.com/embulk/embulk-output-command
1,0,0,0,"Sep  9, 2011",0,"Jan 30, 2012",367 KB,1,10,1,https://github.com/gnagel/mercury-wireless-public/tree/master/ruby/git_utils,git_utils,https://github.com/gnagel/mercury-wireless-public,https://github.com/gnagel/mercury-wireless-public/tree/master/ruby/git_utils
3,1,0,1,"Nov 17, 2012",6,"Feb 27, 2017",4.73 MB,1,7,4,https://github.com/sgonyea/jruby-pgp,jruby-pgp,https://rubygems.org/gems/jruby-pgp/versions/0.4.0,https://github.com/sgonyea/jruby-pgp
0,0,0,0,"Jun 12, 2018",0,"Jun 12, 2018",90.8 KB,1,2,1,https://github.com/3-shake/embulk-parser-jsonline,embulk-parser-jsonline,https://rubygems.org/gems/embulk-parser-jsonline/versions/0.2.2,https://github.com/3-shake/embulk-parser-jsonline
1,0,0,0,"Jul 22, 2016",0,"Aug  9, 2017",78.1 KB,1,3,1,https://github.com/beniyama/embulk-filter-mask,embulk-filter-mask,https://rubygems.org/gems/embulk-filter-mask/versions/0.2.1,https://github.com/beniyama/embulk-filter-mask
1,0,0,1,"Mar 10, 2016",0,"Mar 10, 2016",78.1 KB,1,1,2,http://github.com/colinsurprenant/jruby-mmap,jruby-mmap,https://rubygems.org/gems/jruby-mmap/versions/0.2.0,https://github.com/colinsurprenant/jruby-mmap
1,0,0,0,"Mar  2, 2019",0,"Mar 11, 2019",92.8 KB,1,7,1,https://github.com/kamatama41/embulk-output-multi,embulk-output-multi,https://rubygems.org/gems/embulk-output-multi/versions/0.4.0,https://github.com/kamatama41/embulk-output-multi
1,3,0,0,"May  6, 2018",0,29 days ago,8.35 MB,1,23,2,https://ruby-processing.github.io/PiCrate/,picrate,https://rubygems.org/gems/picrate/versions/1.3.0,https://github.com/ruby-processing/PiCrate
3,0,0,0,"Jan 22, 2016",3,"Nov 17, 2017",80.1 KB,1,5,1,https://github.com/civitaspo/embulk-filter-to_json,embulk-filter-to_json,https://rubygems.org/gems/embulk-filter-to_json/versions/0.0.5,https://github.com/civitaspo/embulk-filter-to_json
1,0,0,0,"Mar  6, 2015",0,"Mar  6, 2015",188 KB,1,1,1,https://github.com/kakusuke/embulk-input-sql,embulk-input-sql,https://rubygems.org/gems/embulk-input-sql/versions/0.1.0,https://github.com/kakusuke/embulk-input-sql
1,2,0,0,"Dec 29, 2011",0,"Dec 29, 2011",7.85 MB,1,1,1,http://github.com/cbeer/fedora_akubra_mappers/tree/master/akubra_llstore_migrate,akubra_llstore_migrate,https://rubygems.org/gems/akubra_llstore_migrate/versions/0.0.1,https://github.com/cbeer/fedora_akubra_mappers
3,3,1,17,"Sep  5, 2011",1,"Feb 17, 2013",13.8 MB,1,37,1,https://github.com/pjlegato/ib-ruby,ib-ruby,https://rubygems.org/gems/ib-ruby/versions/0.9.2,https://github.com/pjlegato/ib-ruby
1,0,0,0,"May 23, 2018",0,"Oct  7, 2019",238 MB,1,5,1,https://github.com/alexopoulos7/embulk-output-utf8parquet,embulk-output-utf8parquet,https://rubygems.org/gems/embulk-output-utf8parquet/versions/1.0.4,https://github.com/alexopoulos7/embulk-output-utf8parquet
3,0,0,0,"Apr 30, 2015",1,"May 19, 2015",39.1 KB,1,3,6,https://github.com/avalonmediasystem/wowza-avalon,avalon-wowza,https://rubygems.org/gems/avalon-wowza/versions/0.2.0,https://github.com/avalonmediasystem/wowza-avalon
2,0,0,0,"Oct 10, 2015",2,"Feb 17, 2020",129 KB,1,11,8,https://github.com/embulk/embulk-input-azure_blob_storage,embulk-input-azure_blob_storage,https://rubygems.org/gems/embulk-input-azure_blob_storage/versions/0.3.0,https://github.com/embulk/embulk-input-azure_blob_storage
2,0,0,0,"Sep 22, 2014",1,"Sep 25, 2014",1010 KB,1,3,1,https://github.com/MinecraftRuby/bukkit,bukkit-api,https://rubygems.org/gems/bukkit-api/versions/0.0.1.pre.100,https://github.com/MinecraftRuby/bukkit
1,1,1,2,"Dec  1, 2015",1,"Jun  8, 2016",83.5 MB,1,11,1,https://github.com/abargnesi/rdf-jena,rdf-jena,https://rubygems.org/gems/rdf-jena/versions/0.4.1,https://github.com/abargnesi/rdf-jena
1,0,0,0,"Feb 15, 2017",2,"Feb 15, 2017",55.7 KB,1,1,1,https://github.com/yuuzi41/embulk-encoder-lz4,embulk-encoder-lz4,https://rubygems.org/gems/embulk-encoder-lz4/versions/0.1.0,https://github.com/yuuzi41/embulk-encoder-lz4
1,0,0,0,"Jun 24, 2017",0,"Jun 24, 2017",63.5 KB,1,1,2,https://github.com/kakoni/embulk-input-intersystems_cache,embulk-input-intersystems_cache,https://rubygems.org/gems/embulk-input-intersystems_cache/versions/0.1.0,https://github.com/kakoni/embulk-input-intersystems_cache
1,0,0,0,"Feb 17, 2016",0,"Jun  8, 2016",1000 KB,1,3,1,https://github.com/sonots/embulk-input-vertica,embulk-input-vertica,https://rubygems.org/gems/embulk-input-vertica/versions/0.1.2,https://github.com/sonots/embulk-input-vertica
0,0,0,0,"Oct 16, 2018",0,"Sep  4, 2019",73.2 KB,1,13,1,https://github.com/alexopoulos7/embulk-output-embulk_output_domo,embulk-output-embulk_output_domo,https://rubygems.org/gems/embulk-output-embulk_output_domo/versions/0.3.5,https://github.com/alexopoulos7/embulk-output-embulk_output_domo
2,0,0,4,"Oct 27, 2015",1,"Feb 22, 2016",55.7 KB,1,2,2,https://github.com/sonots/embulk-parser-none,embulk-parser-none,https://rubygems.org/gems/embulk-parser-none/versions/0.2.0,https://github.com/sonots/embulk-parser-none
1,0,0,0,"Mar  4, 2016",0,"Mar  4, 2016",71.3 KB,1,1,1,https://github.com/civitaspo/embulk-filter-to_csv,embulk-filter-to_csv,https://rubygems.org/gems/embulk-filter-to_csv/versions/0.0.1,https://github.com/civitaspo/embulk-filter-to_csv
1,0,0,0,"Feb 11, 2017",0,"Feb 11, 2017",56.6 KB,1,1,1,https://github.com/yuuzi41/embulk-decoder-lz4,embulk-decoder-lz4,https://rubygems.org/gems/embulk-decoder-lz4/versions/0.1.0,https://github.com/yuuzi41/embulk-decoder-lz4
1,0,0,0,"Apr  9, 2011",0,"Apr 20, 2011",102 KB,1,2,3,http://github.com/TheSkunkworx/jruby-base32,jruby-base32,https://rubygems.org/gems/jruby-base32/versions/0.1.2,https://github.com/TheSkunkworx/jruby-base32
1,1,0,1,"May  9, 2015",0,"Jan 23, 2016",104 KB,1,34,1,https://github.com/jesg/dither,dither,https://rubygems.org/gems/dither/versions/0.2.7,https://github.com/jesg/dither
3,0,0,0,"Aug 31, 2015",2,"May 10, 2016",72.3 KB,1,3,1,https://github.com/mokemokechicken/embulk-parser-regex,embulk-parser-regex,https://rubygems.org/gems/embulk-parser-regex/versions/0.2.1,https://github.com/mokemokechicken/embulk-parser-regex
1,0,0,0,"Sep 28, 2019",0,20 days ago,98.6 KB,1,6,3,https://github.com/trocco-io/embulk-input-facebook_ads_insights,embulk-input-facebook_ads_insights,https://rubygems.org/gems/embulk-input-facebook_ads_insights/versions/0.1.5,https://github.com/trocco-io/embulk-input-facebook_ads_insights
1,0,0,10,"Jun 24, 2011",0,"Aug 28, 2011",367 KB,1,7,1,https://github.com/gnagel/mercury-wireless-public/tree/master/ruby/advanced_math,advanced_math,https://github.com/gnagel/mercury-wireless-public,https://github.com/gnagel/mercury-wireless-public/tree/master/ruby/advanced_math
1,2,0,0,"Jun  2, 2010",0,"Jun  2, 2010",25.6 MB,1,1,1,http://webdizz.name/posts/jstyler,jstyler,https://rubygems.org/gems/jstyler/versions/0.0.4,https://github.com/webdizz/jstyler
1,0,0,0,"Aug 21, 2010",0,"Aug 21, 2010",125 KB,1,2,1,http://github.com/dekellum/brute-fuzzy,brute-fuzzy,https://rubygems.org/gems/brute-fuzzy/versions/2.0.0,https://github.com/dekellum/brute-fuzzy
3,0,0,0,"Aug 11, 2015",3,"Nov  3, 2016",104 KB,1,8,3,https://github.com/frsyuki/embulk-parser-msgpack,embulk-parser-msgpack,https://rubygems.org/gems/embulk-parser-msgpack/versions/0.2.2,https://github.com/frsyuki/embulk-parser-msgpack
2,0,0,0,"Jul  3, 2016",1,"Jul  3, 2016",57.6 KB,1,1,1,https://github.com/toru-takahashi/embulk-filter-concat,embulk-filter-concat,https://rubygems.org/gems/embulk-filter-concat/versions/0.1.0,https://github.com/toru-takahashi/embulk-filter-concat
2,0,0,0,"Feb 19, 2016",2,"Aug 25, 2017",78.1 KB,1,6,1,https://github.com/sonots/embulk-formatter-single_value,embulk-formatter-single_value,https://rubygems.org/gems/embulk-formatter-single_value/versions/0.3.1,https://github.com/sonots/embulk-formatter-single_value
1,0,0,0,"Apr 27, 2015",1,"Apr 27, 2015",35.3 MB,1,1,1,https://github.com/hito4t/embulk-parser-jdbc-schema-csv,embulk-parser-jdbc-schema-csv,https://rubygems.org/gems/embulk-parser-jdbc-schema-csv/versions/0.0.1,https://github.com/hito4t/embulk-parser-jdbc-schema-csv
1,0,0,0,"Jun  7, 2017",4,"Jun 20, 2017",762 KB,1,32,0,https://gitlab.com/RubyToolbox/testrail-ruby,testrail-ruby,/languages/Java,https://rubygems.org/gems/testrail-ruby/versions/0.1.01
1,0,0,0,"Aug  2, 2019",0,"Aug  2, 2019",64.5 KB,1,4,2,https://github.com/frsyuki/presto_sql_parser,presto_sql_parser,https://rubygems.org/gems/presto_sql_parser/versions/0.4.0,https://github.com/frsyuki/presto_sql_parser
1,1,0,1,"Jun 23, 2014",0,"Nov 13, 2015",137 KB,0,2,1,https://github.com/iconara/kreps,kreps,https://rubygems.org/gems/kreps/versions/1.0.0,https://github.com/iconara/kreps
1,0,0,0,"Mar  4, 2016",0,"Mar  4, 2016",59.6 KB,0,2,1,https://github.com/mokemokechicken/embulk-encoder-encrypted_zip,embulk-encoder-encrypted_zip,https://rubygems.org/gems/embulk-encoder-encrypted_zip/versions/0.1.1,https://github.com/mokemokechicken/embulk-encoder-encrypted_zip
2,0,0,0,"Dec  1, 2012",0,"Dec  1, 2012",3.73 MB,0,1,1,https://github.com/kiwiwin/git-sniffer,git_sniffer,https://rubygems.org/gems/git_sniffer/versions/0.0.1,https://github.com/kiwiwin/git-sniffer
2,0,0,0,"Feb  5, 2013",0,"Jun 14, 2016",147 KB,0,18,1,http://github.com/RONGHAI/l5m-tools,l5m-tools,https://rubygems.org/gems/l5m-tools/versions/0.2.0,https://github.com/RONGHAI/l5m-tools
1,0,0,0,"Jun  2, 2017",0,"Jun  2, 2017",60.5 KB,0,1,1,https://github.com/smdmts/embulk-decoder-remove_nonstandard_utf8_bytes,embulk-decoder-remove_nonstandard_utf8_bytes,https://rubygems.org/gems/embulk-decoder-remove_nonstandard_utf8_bytes/versions/0.1.0,https://github.com/smdmts/embulk-decoder-remove_nonstandard_utf8_bytes
2,0,0,0,"May 31, 2017",2,"Aug  7, 2018",37.1 MB,0,7,1,https://github.com/koooge/embulk-parser-csv_guessable,embulk-parser-csv_guessable,https://rubygems.org/gems/embulk-parser-csv_guessable/versions/0.2.0,https://github.com/koooge/embulk-parser-csv_guessable
1,0,0,0,"Aug 16, 2017",0,"Aug 16, 2017",923 KB,0,2,1,https://github.com/ebyhr/embulk-input-aster,embulk-input-aster,https://rubygems.org/gems/embulk-input-aster/versions/0.1.1,https://github.com/ebyhr/embulk-input-aster
1,0,0,0,"May 30, 2018",0,"Jun 26, 2018",72.3 KB,0,4,0,https://github.com/focuschange/embulk-output-mongodb_nest,embulk-output-mongodb_nest,https://rubygems.org/gems/embulk-output-mongodb_nest/versions/0.1.3,https://github.com/focuschange/embulk-output-mongodb_nest
1,0,0,0,"Aug 24, 2015",2,"Aug 24, 2015",184 KB,0,1,1,https://github.com/okanotor/embulk-filter-rearrange,embulk-filter-rearrange,https://rubygems.org/gems/embulk-filter-rearrange/versions/0.1.0,https://github.com/okanotor/embulk-filter-rearrange
0,0,0,0,"Apr 24, 2015",1,"May 21, 2015",258 KB,0,5,1,https://github.com/shnya/ruby_da,ruby_da,https://rubygems.org/gems/ruby_da/versions/0.0.5,https://github.com/shnya/ruby_da
1,0,0,0,"May  4, 2017",0,"Jul 31, 2019",67.4 KB,0,7,0,https://github.com/dmikurube/embulk-input-yelp,embulk-input-yelp,https://rubygems.org/gems/embulk-input-yelp/versions/0.2.5,https://github.com/dmikurube/embulk-input-yelp
3,0,0,0,"Jul 20, 2016",1,"Nov 12, 2019",188 KB,0,12,3,https://github.com/embulk/embulk-output-ftp,embulk-output-ftp,https://rubygems.org/gems/embulk-output-ftp/versions/0.2.3,https://github.com/embulk/embulk-output-ftp
1,0,1,1,"Mar  6, 2017",0,"Nov 27, 2019",700 KB,0,8,1,http://ruby-processing.github.io/WordCram/,ruby_wordcram,https://rubygems.org/gems/ruby_wordcram/versions/2.0.5,https://github.com/ruby-processing/WordCram
3,0,0,0,"Oct 11, 2015",2,"Dec  9, 2019",136 KB,0,10,6,https://github.com/embulk/embulk-output-azure_blob_storage,embulk-output-azure_blob_storage,https://rubygems.org/gems/embulk-output-azure_blob_storage/versions/0.1.9,https://github.com/embulk/embulk-output-azure_blob_storage
1,0,0,0,"Dec 16, 2019",0,"Dec 17, 2019",76.2 KB,0,2,3,https://github.com/trocco-io/embulk-output-kintone,embulk-output-kintone,https://rubygems.org/gems/embulk-output-kintone/versions/0.1.1,https://github.com/trocco-io/embulk-output-kintone
0,0,0,0,about 1 month ago,0,about 1 month ago,229 KB,0,1,0,https://github.com/lunatilia/embulk-parser-squid_clf_log,embulk-parser-squid_clf_log,https://rubygems.org/gems/embulk-parser-squid_clf_log/versions/0.2.1,https://github.com/lunatilia/embulk-parser-squid_clf_log
0,2,0,0,19 days ago,0,19 days ago,106 KB,0,1,6,https://github.com/hashgraph/logstash-output-hedera,logstash-output-hedera,https://rubygems.org/gems/logstash-output-hedera/versions/0.0.1,https://github.com/hashgraph/logstash-output-hedera
1,0,0,0,"Mar 20, 2016",0,"Mar 20, 2016",66.4 KB,0,1,1,https://github.com/muga/embulk-parser-fluentd_out_file,embulk-parser-fluentd_out_file,https://rubygems.org/gems/embulk-parser-fluentd_out_file/versions/0.1.0,https://github.com/muga/embulk-parser-fluentd_out_file
1,0,0,2,"May  7, 2016",0,"May  9, 2016",37.1 KB,0,4,1,https://github.com/davidkellis/treemap,treemap,https://rubygems.org/gems/treemap/versions/1.0.3,https://github.com/davidkellis/treemap
1,0,0,0,"Apr 18, 2016",0,"Apr 18, 2016",55.7 KB,0,1,0,https://github.com/tomykaira/embulk-input-sequence,embulk-input-sequence,https://rubygems.org/gems/embulk-input-sequence/versions/0.1.0,https://github.com/tomykaira/embulk-input-sequence
1,0,0,0,"Jun 29, 2016",0,"Jun 29, 2016",65.4 KB,0,1,1,https://github.com/yuuzi41/embulk-input-swift,embulk-input-swift,https://rubygems.org/gems/embulk-input-swift/versions/0.1.0,https://github.com/yuuzi41/embulk-input-swift
0,0,0,0,"Oct 27, 2016",0,"Oct 27, 2016",21.5 KB,0,1,1,https://github.com/kazup0n/embulk-parser-csv_with_default_value,embulk-parser-csv_with_default_value,https://rubygems.org/gems/embulk-parser-csv_with_default_value/versions/0.1.0,https://github.com/kazup0n/embulk-parser-csv_with_default_value
2,0,0,0,"Jan 13, 2017",0,"Aug 30, 2017",1.12 MB,0,4,0,https://github.com/ebyhr/embulk-output-teradata,embulk-output-teradata,https://rubygems.org/gems/embulk-output-teradata/versions/0.1.3,https://github.com/ebyhr/embulk-output-teradata
1,0,0,0,"Mar 19, 2018",0,"Mar 29, 2018",68.4 KB,0,3,0,https://github.com/ntkes3/embulk-decoder-lzo,embulk-decoder-lzo,https://rubygems.org/gems/embulk-decoder-lzo/versions/0.1.2,https://github.com/ntkes3/embulk-decoder-lzo
1,0,0,0,"Jun 20, 2018",0,"Jun 20, 2018",19.5 KB,0,1,1,https://github.com/ksss/embulk-decoder-exec,embulk-decoder-exec,https://rubygems.org/gems/embulk-decoder-exec/versions/0.1.0,https://github.com/ksss/embulk-decoder-exec
,4,2,5,"Nov 26, 2013",,"Mar 28, 2014",,,77,,https://github.com/peter-edge/jprotobuf_ruby,jprotobuf,https://rubygems.org/gems/jprotobuf/versions/1.2.20140328.21.19.23,https://github.com/peter-edge/jprotobuf_ruby
1,0,0,0,"Aug 10, 2014",0,"Aug 10, 2014",1.51 MB,0,1,0,http://github.com/remi/andrake,remi-andrake,https://rubygems.org/gems/remi-andrake/versions/0.1.0,https://github.com/remi/andrake
1,0,0,0,"Mar  7, 2016",0,"Mar  7, 2016",15.6 KB,0,2,24,https://github.com/burtcorp/murmurhash-jruby,murmurhash-jruby,https://rubygems.org/gems/murmurhash-jruby/versions/1.0.0.pre1,https://github.com/burtcorp/murmurhash-jruby
1,1,0,0,"Aug 21, 2015",0,"Aug 21, 2015",176 KB,0,4,1,https://github.com/baba5246/norikra-udf-anomaly,norikra-udf-anomaly,https://rubygems.org/gems/norikra-udf-anomaly/versions/0.0.4,https://github.com/baba5246/norikra-udf-anomaly
1,0,0,0,"Dec  7, 2015",0,"Dec  3, 2017",83 KB,0,11,1,https://bitbucket.org/haibison/geohash12/,geohash12,https://rubygems.org/gems/geohash12/versions/4.1.1,https://bitbucket.org/haibison/geohash12
1,0,0,0,"Nov 20, 2015",1,"Sep 15, 2016",81.1 KB,1,4,1,https://github.com/toyama0919/embulk-filter-split,embulk-filter-split,https://rubygems.org/gems/embulk-filter-split/versions/0.2.0,https://github.com/toyama0919/embulk-filter-split
1,0,0,0,"Oct  2, 2018",0,"Oct  3, 2018",63.5 KB,0,2,1,https://github.com/tac0x2a/embulk-input-clickhouse,embulk-input-clickhouse,https://rubygems.org/gems/embulk-input-clickhouse/versions/0.1.1,https://github.com/tac0x2a/embulk-input-clickhouse
1,0,0,0,"Nov 23, 2015",0,"May 12, 2018",804 KB,0,7,3,http://ruby-processing.github.io/geomerativegem/,geomerative,https://rubygems.org/gems/geomerative/versions/1.0.2,https://github.com/ruby-processing/geomerativegem
3,0,0,0,about 1 month ago,0,about 1 month ago,142 KB,0,1,63,https://github.com/treasure-data/embulk-filter-decrypt,embulk-filter-decrypt,https://rubygems.org/gems/embulk-filter-decrypt/versions/0.1.1,https://github.com/treasure-data/embulk-filter-decrypt
6,0,0,0,"Oct 16, 2014",0,"Oct 16, 2014",3.07 MB,0,1,15,https://github.com/ThoughtWorksStudios/jruby-memcached,jruby-memcached-thoughtworks,https://rubygems.org/gems/jruby-memcached-thoughtworks/versions/0.6.0,https://github.com/ThoughtWorksStudios/jruby-memcached
1,1,0,0,"May 22, 2013",0,"May 22, 2013",69.3 KB,0,3,1,http://github.com/rynr/pandur,pandur,https://rubygems.org/gems/pandur/versions/0.0.2,https://github.com/rynr/pandur
1,1,0,0,"Mar 11, 2014",0,"Mar 11, 2014",105 KB,0,1,1,http://github.com/hexgnu/reem,reem,https://rubygems.org/gems/reem/versions/0.0.1,https://github.com/hexgnu/reem
1,0,0,0,"Nov 27, 2016",0,"Nov 27, 2016",202 KB,0,1,1,https://github.com/oqrusk/embulk-filter-reverse_geocoding,embulk-filter-reverse_geocoding,https://rubygems.org/gems/embulk-filter-reverse_geocoding/versions/0.1.0,https://github.com/oqrusk/embulk-filter-reverse_geocoding
0,0,0,0,"Dec 31, 2016",0,"Dec 31, 2016",215 KB,0,8,1,https://github.com/tristanls/embulk-output-elasticsearch,embulk-output-elasticsearch5,https://rubygems.org/gems/embulk-output-elasticsearch5/versions/0.1.7,https://github.com/tristanls/embulk-output-elasticsearch
1,0,0,0,"Oct  2, 2017",0,"Oct  2, 2017",1010 KB,0,2,1,https://github.com/ebyhr/embulk-output-aster,embulk-output-aster,https://rubygems.org/gems/embulk-output-aster/versions/0.0.2,https://github.com/ebyhr/embulk-output-aster
0,0,0,0,"Jan 13, 2017",1,"Jul 15, 2017",1.04 MB,0,2,0,https://github.com/ebyhr/embulk-input-teradata,embulk-input-teradata,https://rubygems.org/gems/embulk-input-teradata/versions/0.1.2,https://github.com/ebyhr/embulk-input-teradata
0,0,0,0,"Nov 19, 2017",0,"Nov 19, 2017",13.7 KB,0,1,1,https://github.com/mach-kernel/jruby-stemmer,jruby-stemmer-other,https://rubygems.org/gems/jruby-stemmer-other/versions/0.0.2,https://github.com/mach-kernel/jruby-stemmer
0,0,0,0,"Jun  8, 2017",0,"Jun  8, 2017",209 KB,0,1,1,https://github.com/hiroyuki-sato/embulk-parser-joni_regexp,embulk-parser-joni_regexp,https://rubygems.org/gems/embulk-parser-joni_regexp/versions/0.1.0,https://github.com/hiroyuki-sato/embulk-parser-joni_regexp
1,0,0,0,"Mar 10, 2018",0,"Mar 10, 2018",0 Bytes,0,2,0,https://github.com/mic-kul/pdf-textstream,pdf-textstream,https://rubygems.org/gems/pdf-textstream/versions/0.1.1,https://github.com/mic-kul/pdf-textstream
1,0,0,0,"Jul 24, 2015",0,"Mar 24, 2016",1.89 MB,0,10,1,https://github.com/jmcaffee/gdlc,gdlc,https://rubygems.org/gems/gdlc/versions/3.1.3.1,https://github.com/jmcaffee/gdlc
1,0,0,1,"Mar 31, 2019",0,"Apr 26, 2019",133 KB,0,8,1,https://github.com/kamatama41/embulk-executor-remoteserver,embulk-executor-remoteserver,https://rubygems.org/gems/embulk-executor-remoteserver/versions/0.4.0,https://github.com/kamatama41/embulk-executor-remoteserver
7,1,0,0,"Jan 14, 2011",0,"Apr  7, 2014",509 KB,0,12,36,http://github.com/liquidm/geoipdb,geoipdb,https://rubygems.org/gems/geoipdb/versions/1.0.1,https://github.com/liquidm/geoipdb
1,0,0,0,"Oct 11, 2019",0,"Nov 12, 2019",97.7 KB,0,4,3,https://github.com/trocco-io/embulk-input-kintone,embulk-input-kintone,https://rubygems.org/gems/embulk-input-kintone/versions/0.1.3,https://github.com/trocco-io/embulk-input-kintone
1,0,0,0,"Sep 12, 2019",0,"Jan  6, 2020",102 KB,0,8,2,https://github.com/joker1007/embulk-output-kafka,embulk-output-kafka,https://rubygems.org/gems/embulk-output-kafka/versions/0.1.7,https://github.com/joker1007/embulk-output-kafka
1,0,0,0,21 days ago,0,19 days ago,86.9 KB,0,2,1,https://github.com/cosmo0920/embulk-input-cloudwatch_logs,embulk-input-cloudwatch_logs,https://rubygems.org/gems/embulk-input-cloudwatch_logs/versions/0.1.1,https://github.com/cosmo0920/embulk-input-cloudwatch_logs
1,0,0,0,"Jun 24, 2014",0,"Jun 24, 2014",148 KB,0,2,1,http://github.com/hypertornado/czech-stemmer,czech-stemmer,https://rubygems.org/gems/czech-stemmer/versions/1.0.0,https://github.com/hypertornado/czech-stemmer
1,0,0,0,"Jun  2, 2014",0,"Jun  2, 2014",168 KB,0,1,1,http://github.com/dougpetronilio/SortingServiceBooks,SortingServiceBooks,https://rubygems.org/gems/SortingServiceBooks/versions/0.1.1,https://github.com/dougpetronilio/SortingServiceBooks
1,0,0,0,"Mar 31, 2015",0,"Sep 12, 2015",277 KB,0,4,1,https://github.com/kakusuke/embulk-output-postgres-udf,embulk-output-postgres-udf,https://rubygems.org/gems/embulk-output-postgres-udf/versions/0.2.0,https://github.com/kakusuke/embulk-output-postgres-udf
2,0,0,0,"Apr 16, 2018",0,"Apr 17, 2018",103 KB,0,3,1,https://github.com/shinji19/embulk-input-athena,embulk-input-athena,https://rubygems.org/gems/embulk-input-athena/versions/0.1.2,https://github.com/shinji19/embulk-input-athena
1,0,0,0,"Nov 16, 2016",0,"Jan 31, 2017",74.2 KB,0,3,1,https://github.com/ysk24ok/embulk-filter-base64,embulk-filter-base64,https://rubygems.org/gems/embulk-filter-base64/versions/0.2.0,https://github.com/ysk24ok/embulk-filter-base64
4,1,1,1,"Oct  8, 2016",1,"Jul 25, 2017",4.21 MB,0,4,1,https://github.com/Rea-lity-Tech/skatolo,skatolo,https://rubygems.org/gems/skatolo/versions/1.1.3,https://github.com/Rea-lity-Tech/skatolo
1,0,0,0,"Jul 15, 2018",0,"Jul 15, 2018",19.5 KB,0,1,1,https://github.com/ksss/embulk-decoder-command,embulk-decoder-command,https://rubygems.org/gems/embulk-decoder-command/versions/0.2.0,https://github.com/ksss/embulk-decoder-command
1,0,0,0,"Jul  1, 2018",0,"Oct 10, 2018",87.9 KB,0,4,1,https://github.com/joker1007/embulk-output-cassandra,embulk-output-cassandra,https://rubygems.org/gems/embulk-output-cassandra/versions/0.3.0,https://github.com/joker1007/embulk-output-cassandra
1,0,0,0,"Oct  6, 2018",0,"Oct  6, 2018",246 KB,0,1,1,https://github.com/pablotron/luigi-template,luigi-template,https://rubygems.org/gems/luigi-template/versions/0.5.0,https://github.com/pablotron/luigi-template
1,0,0,1,"Oct 27, 2015",0,"Oct 27, 2015",54.7 KB,0,1,0,https://github.com/sonots/embulk-filter-stdout,embulk-filter-stdout,https://rubygems.org/gems/embulk-filter-stdout/versions/0.1.0,https://github.com/sonots/embulk-filter-stdout
1,0,1,1,"May 11, 2016",0,"Jun  1, 2016",71.3 KB,0,3,1,http://github.com/abargnesi/dbm-mapdb3,dbm-mapdb3,https://rubygems.org/gems/dbm-mapdb3/versions/0.6.0.beta.3,https://github.com/abargnesi/dbm-mapdb3
1,0,0,0,"May  1, 2016",3,"Sep 27, 2017",66.4 KB,0,4,1,https://github.com/yskn67/embulk-filter-split_column,embulk-filter-split_column,https://rubygems.org/gems/embulk-filter-split_column/versions/0.1.3,https://github.com/yskn67/embulk-filter-split_column
1,0,0,0,"Mar 25, 2016",0,"Apr  6, 2016",59.6 KB,0,4,1,https://github.com/toyama0919/embulk-filter-crawler,embulk-filter-crawler,https://rubygems.org/gems/embulk-filter-crawler/versions/0.1.3,https://github.com/toyama0919/embulk-filter-crawler
1,0,0,0,"Jun 11, 2016",0,"Jun 26, 2016",1.32 MB,0,2,1,https://github.com/tzmfreedom/embulk-output-analytics_cloud,embulk-output-analytics_cloud,https://rubygems.org/gems/embulk-output-analytics_cloud/versions/0.1.1,https://github.com/tzmfreedom/embulk-output-analytics_cloud
1,0,0,0,"Aug 31, 2016",1,"Sep 12, 2016",71.3 KB,0,2,1,https://github.com/AlexPeng19/embulk-output-trafodion,embulk-output-trafodion,https://rubygems.org/gems/embulk-output-trafodion/versions/0.1.1,https://github.com/AlexPeng19/embulk-output-trafodion
