Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
34,2,0,0,"Aug 18, 2019",1.57K,"Aug 18, 2019",38.9 MB,8.33K,1,255,https://github.com/roughike/BottomBar,Karamunting.Android.Roughike.BottomBar,https://www.nuget.org/packages/Karamunting.Android.Roughike.BottomBar/2.3.1,https://github.com/roughike/BottomBar
17,0,1,0,"Dec 19, 2018",1.66K,"Jul 15, 2019",5.52 MB,8.16K,2,289,https://github.com/koral--/android-gif-drawable,Karamunting.Android.Koral.AndroidGifDrawable,https://www.nuget.org/packages/Karamunting.Android.Koral.AndroidGifDrawable/1.2.17,https://github.com/koral--/android-gif-drawable
24,1,1,0,"Jun  8, 2019",1.26K,"Aug 13, 2019",573 KB,8.02K,3,258,https://github.com/googlesamples/easypermissions,Karamunting.Android.GoogleSamples.EasyPermissions,https://www.nuget.org/packages/Karamunting.Android.GoogleSamples.EasyPermissions/3.0.0,https://github.com/googlesamples/easypermissions
14,3,0,0,"Jan 11, 2019",1.48K,"Jan 11, 2019",18.7 MB,7.78K,1,278,https://github.com/florent37/MaterialViewPager,Karamunting.Android.Florent37.MaterialViewPager,https://www.nuget.org/packages/Karamunting.Android.Florent37.MaterialViewPager/1.2.3,https://github.com/florent37/MaterialViewPager
9,3,0,0,"Jan 19, 2019",1.14K,"Jan 19, 2019",25.2 MB,7.29K,1,183,https://github.com/wasabeef/glide-transformations,Karamunting.Android.Wasabeef.GlideTransformations,https://www.nuget.org/packages/Karamunting.Android.Wasabeef.GlideTransformations/3.3.0,https://github.com/wasabeef/glide-transformations
16,3,3,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleAndroid,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleAndroid/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,4,0,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleComponentsPreference,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleComponentsPreference/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,4,2,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleAndroidLifecycle,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleAndroidLifecycle/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,1,3,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycle,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycle/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,3,0,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,1,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.AndroidLifecycle,https://www.nuget.org/packages/Karamunting.Android.Trello.AndroidLifecycle/3.1.0-preview01,https://github.com/trello/RxLifecycle
16,4,0,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleKotlin,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleKotlin/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,4,0,0,"Nov 28, 2019",610,"Nov 28, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleComponents,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleComponents/3.1.0-preview02,https://github.com/trello/RxLifecycle
16,4,0,0,"Jan  1, 1900",610,"Nov 29, 2019",800 KB,7.24K,2,207,https://github.com/trello/RxLifecycle,Karamunting.Android.Trello.RxLifecycleAndroidLifecycleKotlin,https://www.nuget.org/packages/Karamunting.Android.Trello.RxLifecycleAndroidLifecycleKotlin/3.1.0-preview02,https://github.com/trello/RxLifecycle
197,0,0,0,"Dec 15, 2016",1.78K,"Dec 15, 2016",60 MB,7.11K,1,342,https://github.com/antlr/antlr4,Antlr.4.Runtime,https://www.nuget.org/packages/Antlr.4.Runtime/4.6.0,https://github.com/antlr/antlr4
197,1,40,72,"Dec 15, 2016",1.78K,"Jan 18, 2020",60 MB,7.11K,6,342,https://github.com/antlr/antlr4,Antlr4.Runtime.Standard,https://www.nuget.org/packages/Antlr4.Runtime.Standard/4.8.0,https://github.com/antlr/antlr4
1,0,0,0,"Feb 11, 2018",1.13K,"Feb 11, 2018",9.77 MB,6.97K,1,178,https://github.com/ybq/Android-SpinKit,Karamunting.Android.Ybq.SpinKit,https://www.nuget.org/packages/Karamunting.Android.Ybq.SpinKit/1.1.0,https://github.com/ybq/Android-SpinKit
8,1,0,0,"Nov 19, 2018",1.57K,"Nov 19, 2018",5.84 MB,6.24K,1,291,https://github.com/lecho/hellocharts-android,Karamunting.Android.Lecho.HelloCharts,https://www.nuget.org/packages/Karamunting.Android.Lecho.HelloCharts/1.5.8,https://github.com/lecho/hellocharts-android
33,0,0,0,"Mar 12, 2018",1.05K,"Mar 12, 2018",11.2 MB,6.08K,1,357,https://github.com/koush/ion,urlimageviewhelper,https://www.nuget.org/packages/urlimageviewhelper/1.0.0,https://github.com/koush/ion
10,0,0,0,"Jul 13, 2019",1.49K,"Jul 13, 2019",2.09 MB,6.04K,1,263,https://github.com/futuresimple/android-floating-action-button,Karamunting.Android.FutureSimple.FloatingActionButton,https://www.nuget.org/packages/Karamunting.Android.FutureSimple.FloatingActionButton/1.10.1,https://github.com/futuresimple/android-floating-action-button
19,1,0,0,"Sep 11, 2019",903,"Sep 11, 2019",55.1 MB,5.81K,1,193,https://github.com/davemorrissey/subsampling-scale-image-view,Karamunting.AndroidX.DaveMorrissey.SubsamplingScaleImageView,https://www.nuget.org/packages/Karamunting.AndroidX.DaveMorrissey.SubsamplingScaleImageView/3.10.0,https://github.com/davemorrissey/subsampling-scale-image-view
